No.,Rejected,Passed,Passed and Better value
0,,,21582.53
1,,,16955.30
2,,,14641.86
3,,15732.42,
4,13470.37,,
5,13692.77,,
6,14225.68,,
7,12087.55,,
8,14291.21,,
9,,14749.25,
10,,15378.73,
11,,,13854.47
12,13095.15,,
13,,14162.00,
14,,,13530.65
15,13636.26,,
16,12901.61,,
17,,14148.27,
18,13165.78,,
19,,13642.45,
20,12454.29,,
21,,,13447.03
22,10823.85,,
23,,15439.42,
24,11513.56,,
25,13921.90,,
26,,,13371.02
27,12462.40,,
28,,13416.63,
29,10983.38,,
30,,13950.28,
31,,13847.91,
32,,14172.43,
33,12609.61,,
34,,13390.57,
35,,13540.42,
36,12010.90,,
37,12618.95,,
38,13339.74,,
39,,,13261.81
40,12342.74,,
41,,13421.44,
42,13193.40,,
43,12547.13,,
44,10903.75,,
45,,13743.96,
46,,13624.77,
47,11006.80,,
48,,13313.93,
49,,17447.00,
50,13161.16,,
51,15528.35,,
52,13285.37,,
53,11821.76,,
54,15398.72,,
55,,13421.44,
56,,15048.47,
57,,13261.81,
58,,13743.96,
59,,13666.53,
60,,13349.77,
61,,14176.15,
62,,14632.92,
63,12966.49,,
64,15184.00,,
65,,13743.96,
66,,13421.44,
67,,13745.26,
68,12095.46,,
69,,,12803.52
70,11046.87,,
71,12609.51,,
72,,13939.00,
73,,14578.23,
74,,13156.17,
75,11850.22,,
76,,14033.83,
77,12686.75,,
78,,12952.56,
79,,,12694.31
80,,12967.81,
81,12377.67,,
82,,14136.64,
83,,14903.91,
84,,12919.71,
85,13333.45,,
86,,,11762.62
87,,11934.30,
88,11416.00,,
89,15070.44,,
90,,,11748.01
91,,,11631.13
92,10591.86,,
93,,,11515.44
94,10197.75,,
95,,,11317.36
96,,11358.46,
97,11345.08,,
98,,,10970.86
99,,12626.97,
100,8840.22,,
101,,11892.60,
102,,11298.11,
103,10910.74,,
104,10916.96,,
105,10895.28,,
106,12154.88,,
107,,10970.86,
108,,12350.12,
109,,11016.66,
110,,11855.44,
111,,,10628.42
112,,11398.90,
113,,14628.06,
114,10423.08,,
115,10244.89,,
116,,11943.37,
117,,11177.42,
118,,11052.13,
119,10552.84,,
120,,10974.93,
121,,10628.42,
122,10423.08,,
123,10493.24,,
124,11617.78,,
