No.,Rejected,Passed,Passed and Better value
0,,,21582.53
1,,,18366.51
2,,,14132.76
3,,15094.73,
4,,16712.99,
5,14887.04,,
6,13645.13,,
7,,15333.45,
8,,,13653.36
9,12967.35,,
10,14605.04,,
11,12211.78,,
12,,15492.33,
13,10972.00,,
14,,15828.31,
15,,,13053.01
16,,,12612.66
17,12825.44,,
18,13380.00,,
19,11801.87,,
20,10183.42,,
21,,16682.38,
22,15693.10,,
23,,14486.19,
24,12255.80,,
25,13793.68,,
26,,13973.69,
27,11180.10,,
28,11062.04,,
29,12649.90,,
30,12169.42,,
31,,13579.40,
32,11361.27,,
33,11850.09,,
34,12479.89,,
35,11215.74,,
36,14338.94,,
37,,13751.49,
38,12654.70,,
39,12249.60,,
40,10596.86,,
41,,12745.85,
42,,14508.27,
43,,17131.47,
44,11921.21,,
45,12932.69,,
46,13691.68,,
47,12684.35,,
48,,16143.98,
49,,13353.34,
50,12239.87,,
51,11527.28,,
52,12944.33,,
53,15566.00,,
54,11427.06,,
55,11013.71,,
56,,13732.59,
57,13050.72,,
58,,14016.22,
59,11600.39,,
60,10536.74,,
61,,16732.50,
62,,16214.14,
63,13317.26,,
64,,,12309.59
65,,13941.10,
66,11516.52,,
67,13706.63,,
68,10948.43,,
69,10833.05,,
70,,16173.47,
71,,13341.52,
72,12550.73,,
73,,14596.68,
74,15028.25,,
75,12266.04,,
76,12077.19,,
77,,16772.87,
78,11881.80,,
79,10389.24,,
80,13482.42,,
81,11358.68,,
82,,12492.01,
83,12850.29,,
84,12209.72,,
85,,14117.29,
86,11250.32,,
87,12100.04,,
88,11171.39,,
89,10386.47,,
90,,12568.51,
91,13720.77,,
92,12775.50,,
93,13461.21,,
94,11637.10,,
95,11348.43,,
96,10093.80,,
97,,15693.73,
98,15390.64,,
99,,,12300.71
100,10563.16,,
101,11637.10,,
102,10154.94,,
103,,13681.87,
104,14092.89,,
105,13106.44,,
106,11176.09,,
107,10760.97,,
108,,14835.90,
109,11421.59,,
110,12549.72,,
111,10236.71,,
112,,12485.87,
113,12746.34,,
114,11113.00,,
115,,13372.33,
116,,14860.92,
117,11280.80,,
118,9807.82,,
119,10422.93,,
120,12320.59,,
121,10233.11,,
122,,14073.94,
123,14807.69,,
124,13205.05,,
125,13182.77,,
126,11438.33,,
127,11040.55,,
128,11378.75,,
129,12393.78,,
130,12130.25,,
131,10580.52,,
132,10097.70,,
133,,16958.91,
134,,13984.17,
135,,12699.11,
136,,15243.44,
137,11999.34,,
138,10384.55,,
139,11073.29,,
140,,15025.63,
141,,15005.21,
142,10586.29,,
143,12247.48,,
144,10021.71,,
145,11473.20,,
146,10025.51,,
147,11248.00,,
148,9906.54,,
149,11509.98,,
150,9758.72,,
151,10897.84,,
152,12377.46,,
153,11624.61,,
154,15410.43,,
155,12084.43,,
156,,,11966.73
157,10985.42,,
158,,15326.12,
159,9485.07,,
160,,12804.24,
161,,12603.21,
162,12415.02,,
163,,12445.90,
164,10492.76,,
165,11643.41,,
166,,14215.68,
167,14077.04,,
168,14013.80,,
169,,12833.38,
170,,12327.82,
171,12366.87,,
172,,14131.21,
173,12472.49,,
174,,12255.25,
175,14728.53,,
176,13409.80,,
177,12276.55,,
178,12037.09,,
179,11327.72,,
180,11925.70,,
181,,12590.85,
182,,14591.66,
183,11006.71,,
184,11287.22,,
185,10533.98,,
186,12276.46,,
187,,13022.81,
188,12222.28,,
189,10864.75,,
190,,18488.07,
191,12830.54,,
192,13278.55,,
193,,12939.18,
194,10560.48,,
195,12992.59,,
196,11593.46,,
197,10979.89,,
198,11828.12,,
199,12654.37,,
200,12776.82,,
201,,15043.51,
202,,12254.41,
203,,13541.44,
