No.,Rejected,Passed,Passed and Better value
0,,,21582.53
1,,,16296.82
2,17660.48,,
3,,,15683.02
4,12208.18,,
5,16125.58,,
6,,16944.24,
7,16813.33,,
8,14074.77,,
9,,16833.74,
10,,,14268.88
11,,,14141.22
12,,15126.82,
13,,16287.74,
14,12787.84,,
15,,15406.50,
16,,,13265.57
17,,15199.26,
18,13229.10,,
19,11803.73,,
20,14597.59,,
21,10007.28,,
22,,,10967.91
23,,,10226.61
24,,11260.79,
25,10472.23,,
26,10545.71,,
27,9716.11,,
28,9013.03,,
29,9835.09,,
30,8950.91,,
31,,10916.05,
32,12788.13,,
33,11755.75,,
34,7898.61,,
35,8823.84,,
36,10087.57,,
37,9063.73,,
38,10384.77,,
39,7916.24,,
40,9722.28,,
41,8579.53,,
42,,11242.31,
43,10797.91,,
44,,11222.77,
45,,10269.61,
46,,11311.24,
47,11722.10,,
48,10266.79,,
49,9816.74,,
50,11739.91,,
51,12567.95,,
52,,13083.78,
53,10886.19,,
54,9558.13,,
55,10225.01,,
56,10259.80,,
57,,12862.00,
58,,10386.04,
59,9643.43,,
60,9504.62,,
61,,12939.36,
62,8451.66,,
63,9097.65,,
