No.,Rejected,Passed,Passed and Better value
0,,,21582.53
1,,,16464.11
2,,17508.67,
3,15297.43,,
4,15429.26,,
5,,17756.63,
6,,,15792.86
7,15344.71,,
8,,,15791.35
9,,,15207.07
10,15024.99,,
11,,,14967.70
12,,,13059.71
13,13412.58,,
14,,,13040.26
15,,13219.24,
16,12203.34,,
17,,13329.05,
18,12634.82,,
19,14553.45,,
20,15001.00,,
21,9732.93,,
22,12892.27,,
23,,,11525.61
24,,11532.82,
25,,12478.88,
26,,,10808.93
27,10583.37,,
28,9819.57,,
29,,11315.12,
30,10699.59,,
31,,11229.53,
32,,,10656.66
33,9657.40,,
34,,,10211.02
35,,12100.50,
36,,10919.63,
37,9132.51,,
38,9832.43,,
39,10111.51,,
40,11762.59,,
41,8867.92,,
42,8653.88,,
43,10846.13,,
44,,10416.48,
45,10051.80,,
46,9328.87,,
47,10036.77,,
48,,10784.68,
49,9189.17,,
50,,10727.22,
51,8875.43,,
52,,10727.22,
53,,10701.84,
54,,10570.82,
55,,10211.02,
56,8760.33,,
57,10651.86,,
58,,11891.96,
59,,10319.72,
60,8974.75,,
61,10217.52,,
62,8111.43,,
63,7943.41,,
64,8037.20,,
65,8421.82,,
66,7197.17,,
67,8704.22,,
68,10228.51,,
69,7943.41,,
70,6092.26,,
71,8480.14,,
72,5886.31,,
73,7800.93,,
74,6688.08,,
75,8088.60,,
76,7639.66,,
77,9655.33,,
78,8835.83,,
79,8650.02,,
80,7844.79,,
81,6384.57,,
82,7326.05,,
83,12325.73,,
84,8458.45,,
85,8723.89,,
86,8824.44,,
87,8330.96,,
88,9027.11,,
89,7065.31,,
90,8602.29,,
91,9229.24,,
92,6374.09,,
93,9900.49,,
94,7825.07,,
95,8037.20,,
96,6969.90,,
97,8602.26,,
98,6374.09,,
99,7992.65,,
100,8507.74,,
101,7265.20,,
102,8602.26,,
103,7589.31,,
104,8510.46,,
105,8327.34,,
106,7914.70,,
107,7914.70,,
108,8817.13,,
109,8162.97,,
110,8162.47,,
111,6265.69,,
112,7022.56,,
113,10228.51,,
114,8899.28,,
115,6828.27,,
116,9511.14,,
117,8704.22,,
118,8350.57,,
119,9632.70,,
120,6688.08,,
121,6573.81,,
122,9349.66,,
123,8111.43,,
124,7965.18,,
125,9924.29,,
126,8682.87,,
127,8817.13,,
128,9156.80,,
129,6419.28,,
130,7825.07,,
131,11305.68,,
132,8401.08,,
133,10539.20,,
134,8259.91,,
135,8384.11,,
136,7800.93,,
137,8345.79,,
138,8278.47,,
139,11005.43,,
140,6384.57,,
141,7504.18,,
142,7943.41,,
143,8950.51,,
144,8201.62,,
145,8969.48,,
146,8221.31,,
147,7802.72,,
148,10233.16,,
149,8973.69,,
150,10325.25,,
151,9178.60,,
152,8259.91,,
153,9062.36,,
154,6408.32,,
155,10409.66,,
156,8054.20,,
157,8020.12,,
158,8249.47,,
159,8237.46,,
160,6969.90,,
161,7825.07,,
162,10228.51,,
163,9801.19,,
164,8065.03,,
165,9328.92,,
166,7217.77,,
167,8174.21,,
168,8162.47,,
169,8065.03,,
170,7943.41,,
171,7132.85,,
172,8294.06,,
173,8723.89,,
174,7540.92,,
175,7688.02,,
176,9391.59,,
177,7877.66,,
178,11305.68,,
179,6048.90,,
180,7943.41,,
181,8174.21,,
182,6967.75,,
183,7979.94,,
184,9604.04,,
185,7886.43,,
186,8943.55,,
187,7523.07,,
188,7115.29,,
189,9511.39,,
190,6374.09,,
191,8998.84,,
192,9986.96,,
193,8823.13,,
194,5713.30,,
195,6482.13,,
196,9535.24,,
197,6969.90,,
198,10539.16,,
199,6861.51,,
200,9215.25,,
201,9632.70,,
202,8259.91,,
203,10111.37,,
204,8111.43,,
205,7150.56,,
206,8723.89,,
207,8496.54,,
208,10215.88,,
209,8358.21,,
210,6265.69,,
211,8602.26,,
212,7535.23,,
213,7515.62,,
214,7914.70,,
215,6727.28,,
216,8901.95,,
217,8316.89,,
218,8118.88,,
219,7939.76,,
220,8249.47,,
221,7450.71,,
222,8111.43,,
223,9255.40,,
224,8755.05,,
225,8162.47,,
226,7914.70,,
227,8345.79,,
228,6688.08,,
229,7075.79,,
230,7078.30,,
231,8092.52,,
232,11305.68,,
233,8018.55,,
234,7099.02,,
235,6092.26,,
236,6276.62,,
237,7959.42,,
238,12040.98,,
239,7855.08,,
240,7921.50,,
241,8092.87,,
242,6688.08,,
243,9535.24,,
244,7981.52,,
245,8820.04,,
246,8209.01,,
247,6482.48,,
248,7349.28,,
249,8111.43,,
250,7981.52,,
251,11305.68,,
252,9445.84,,
253,9253.68,,
254,7078.30,,
255,8174.21,,
256,8704.22,,
257,6644.72,,
258,8650.02,,
259,8106.25,,
260,7966.77,,
261,8307.07,,
262,8542.50,,
263,8496.54,,
264,7688.02,,
265,8510.46,,
266,8186.51,,
267,7979.94,,
268,7877.66,,
269,11328.06,,
270,9178.60,,
271,8539.46,,
272,7943.41,,
273,5952.30,,
274,9178.60,,
275,8091.26,,
276,8723.89,,
277,7959.32,,
278,8249.47,,
279,8249.47,,
280,8817.13,,
281,8162.47,,
282,8820.04,,
283,7589.88,,
284,8539.46,,
285,8249.47,,
286,7981.52,,
287,7914.70,,
288,7965.33,,
289,8820.04,,
290,8067.15,,
291,8723.89,,
292,8650.02,,
293,8723.89,,
294,7825.07,,
295,8168.31,,
296,8539.46,,
297,7979.94,,
298,8539.35,,
299,7868.22,,
300,7918.92,,
301,8118.88,,
302,8096.82,,
303,10053.02,,
304,9142.62,,
305,8111.43,,
306,8111.43,,
307,9386.99,,
308,8054.20,,
309,6643.40,,
310,7939.76,,
311,7800.93,,
312,7262.03,,
