No.,Rejected,Passed,Passed and Better value
0,,,21582.53
1,,,18366.51
2,,,14528.41
3,,14814.17,
4,,16196.25,
5,15062.51,,
6,13408.10,,
7,,15333.45,
8,,,13653.36
9,12967.35,,
10,14605.04,,
11,12211.78,,
12,,15492.33,
13,10972.00,,
14,,14974.38,
15,,,13053.01
16,12542.58,,
17,12979.29,,
18,12523.11,,
19,12035.08,,
20,10852.16,,
21,,14640.94,
22,14481.14,,
23,,14034.93,
24,12176.53,,
25,14031.01,,
26,14410.03,,
27,11434.40,,
28,11714.62,,
29,12647.28,,
30,12511.85,,
31,,13454.63,
32,12254.41,,
33,11993.12,,
34,12459.15,,
35,11710.93,,
36,13302.78,,
37,,14464.81,
38,12283.40,,
39,12609.44,,
40,11564.64,,
41,12966.19,,
42,14277.69,,
43,,14022.27,
44,12078.81,,
45,13683.62,,
46,14127.25,,
47,12821.30,,
48,13441.78,,
49,13552.35,,
50,12036.56,,
51,12560.39,,
52,13750.03,,
53,13410.35,,
54,12153.73,,
55,11341.87,,
56,,13375.79,
57,13222.56,,
58,,14050.00,
59,11866.51,,
60,10949.87,,
61,,15745.90,
62,,16295.83,
63,13668.52,,
64,12317.68,,
65,,,12899.54
66,11968.90,,
67,13981.17,,
68,11228.76,,
69,10831.56,,
70,,17563.98,
71,14012.37,,
72,12761.11,,
73,,14737.36,
74,14792.19,,
75,,,12664.94
76,11839.54,,
77,14375.54,,
78,11302.47,,
79,9849.51,,
80,13316.46,,
81,11156.42,,
82,,12893.23,
83,12655.99,,
84,12846.78,,
85,,14595.26,
86,10666.34,,
87,12521.86,,
88,10904.65,,
89,9374.67,,
90,,,12529.66
91,14079.44,,
92,13394.97,,
93,11788.61,,
94,10813.33,,
95,9749.57,,
96,9170.26,,
97,,15002.78,
98,14840.94,,
99,,,10914.05
100,9133.59,,
101,9809.04,,
102,8527.94,,
103,,12327.20,
104,12689.79,,
105,11241.79,,
106,9210.83,,
107,8940.10,,
108,,13447.33,
109,10011.78,,
110,,11677.89,
111,8870.88,,
112,10569.05,,
113,11350.29,,
114,9908.77,,
115,,11742.19,
116,,13515.13,
117,9450.97,,
118,7896.82,,
119,8249.75,,
120,11063.25,,
121,8643.48,,
122,,13033.69,
123,,13091.28,
124,11410.27,,
125,11527.23,,
126,9537.72,,
127,10065.56,,
128,9645.13,,
129,10997.72,,
130,10243.63,,
131,8804.85,,
132,8102.97,,
133,,14678.49,
134,,12594.36,
135,10489.18,,
136,,14199.39,
137,10312.04,,
138,8235.24,,
139,9377.98,,
140,,13689.31,
141,,14438.59,
142,8882.29,,
143,10976.09,,
144,8351.44,,
145,9455.89,,
146,8350.89,,
147,8763.44,,
148,8114.70,,
149,9430.66,,
150,7643.65,,
151,8861.11,,
152,10450.21,,
153,,,9787.68
154,,14984.25,
155,9050.93,,
156,,10084.44,
157,8228.02,,
158,,13669.83,
159,6742.59,,
160,10136.53,,
161,10307.22,,
162,9758.14,,
163,9249.23,,
164,7962.50,,
165,9324.10,,
166,,11813.82,
167,12426.19,,
168,12113.69,,
169,,10610.40,
170,,10348.74,
171,10047.95,,
172,12152.32,,
173,9315.95,,
174,9754.80,,
175,12834.99,,
176,10940.77,,
177,9384.42,,
178,10258.12,,
179,8674.59,,
180,10049.19,,
181,9910.16,,
182,11806.84,,
183,8958.98,,
184,7535.81,,
185,7715.60,,
186,11497.16,,
187,,11803.60,
188,9613.99,,
189,8211.62,,
190,16093.83,,
191,10924.34,,
192,11893.86,,
193,9681.79,,
194,8187.79,,
195,11406.14,,
196,9628.40,,
197,9592.78,,
198,8770.53,,
199,9634.76,,
200,10001.46,,
201,,13355.50,
202,9800.79,,
203,11730.99,,
