No.,Rejected,Passed,Passed and Better value
0,,,21582.53
1,,,18535.33
2,,,18281.16
3,17368.65,,
4,15568.29,,
5,15650.18,,
6,14642.26,,
7,17972.05,,
8,14539.97,,
9,,,17636.84
10,,,14382.35
11,,,13644.75
12,,,13223.90
13,,13694.37,
14,,13408.78,
15,10747.59,,
16,,,12668.38
17,10784.60,,
18,13119.76,,
19,12445.57,,
20,12413.05,,
21,,13712.82,
22,,,12583.03
23,12137.16,,
24,12120.29,,
25,13530.48,,
26,10662.47,,
27,12846.24,,
28,12913.33,,
29,,12894.16,
30,,12649.27,
31,,13323.11,
32,11005.04,,
33,,,12533.83
34,,13559.81,
35,12916.10,,
36,,,12414.64
37,11923.61,,
38,10603.57,,
39,,12970.03,
40,12186.79,,
41,,12455.28,
42,,12970.03,
43,,13977.36,
44,11264.33,,
45,,,12265.77
46,,12586.06,
47,,13281.97,
48,13210.74,,
49,12490.33,,
50,,,12036.14
51,13060.47,,
52,10173.80,,
53,,12569.70,
54,16757.19,,
55,11327.58,,
56,,12328.15,
57,,12569.70,
58,,12203.24,
59,12177.86,,
60,11871.87,,
61,11597.37,,
62,12181.16,,
63,,12328.15,
64,11177.07,,
65,12504.62,,
66,,14790.40,
67,,12539.24,
68,10074.19,,
69,11933.47,,
70,11117.72,,
71,10205.00,,
72,9844.59,,
73,,13187.43,
74,,12185.00,
75,,13512.00,
76,11729.72,,
77,12950.32,,
78,10158.31,,
79,11666.12,,
80,9868.60,,
81,,17407.63,
82,,12081.94,
83,,12264.48,
84,,12167.11,
85,,12628.08,
86,,12070.49,
87,9868.24,,
88,,13129.40,
89,,12185.00,
90,,12565.28,
91,12890.76,,
92,11781.60,,
93,8779.12,,
94,9783.08,,
95,12098.50,,
96,12386.98,,
97,10913.13,,
98,,12328.15,
99,,,10735.40
100,10435.03,,
101,10451.42,,
102,9930.16,,
103,10591.23,,
104,8853.83,,
105,10738.76,,
106,12060.97,,
107,10474.54,,
108,,12999.04,
109,,10802.96,
110,10365.78,,
111,13157.39,,
112,11729.72,,
113,12555.04,,
114,,10781.21,
115,,11336.80,
116,11378.16,,
117,,13614.63,
118,9309.61,,
119,10478.32,,
120,,11076.69,
121,10841.71,,
122,,13614.63,
123,,11327.35,
124,12652.44,,
125,,11027.41,
126,9882.50,,
127,10714.89,,
128,,15259.80,
129,,11287.25,
130,,14268.04,
131,10995.47,,
132,,12094.64,
133,10310.73,,
134,11344.21,,
135,10974.18,,
136,13215.84,,
137,11929.43,,
138,9651.81,,
139,10836.68,,
140,,10781.21,
141,10451.78,,
142,10709.73,,
143,,12203.24,
