No.,Rejected,Passed,Passed and Better value
0,38041.66,,
1,31997.84,,
2,32089.62,,
3,29466.73,,
4,31504.57,,
5,32145.02,,
6,34486.60,,
7,29604.45,,
8,32184.67,,
9,29809.96,,
10,29992.07,,
11,27314.83,,
12,27462.89,,
13,,,25975.46
14,,26287.81,
15,,25975.46,
16,,,24165.02
17,25392.80,,
18,24474.94,,
19,25700.88,,
20,25133.84,,
21,,24189.80,
22,,,24123.20
23,24467.82,,
24,,,20450.15
25,19415.04,,
26,,,17298.16
27,,17298.16,
28,,,16002.49
29,,16482.55,
30,,16141.32,
31,16828.76,,
32,15385.81,,
33,,16329.64,
34,16025.25,,
35,,16051.85,
36,13971.06,,
37,,17921.03,
38,15256.68,,
39,17886.79,,
40,,17335.26,
41,,18407.04,
42,,,14540.21
43,14944.83,,
44,,14540.21,
45,14634.00,,
46,15332.58,,
47,14510.43,,
48,,14983.99,
49,16323.64,,
50,17557.99,,
51,13072.33,,
52,14381.75,,
53,,15506.95,
54,14449.00,,
55,12819.73,,
56,16199.27,,
57,13067.18,,
58,,15600.30,
59,13360.51,,
60,13301.80,,
61,15848.18,,
62,12685.50,,
63,15374.82,,
64,14781.65,,
65,,16805.35,
66,,14927.07,
67,16224.49,,
68,14747.36,,
69,14495.73,,
70,,,14104.26
71,,14258.08,
72,13421.69,,
73,14013.04,,
74,15069.94,,
75,,14305.41,
76,14719.60,,
77,11844.86,,
78,,15302.95,
79,,15600.30,
80,13632.54,,
81,,14286.69,
82,11537.08,,
83,12319.09,,
84,12876.39,,
85,,,13485.16
86,,13485.16,
87,15878.79,,
88,,13485.16,
89,14950.69,,
90,13800.30,,
91,13960.76,,
92,14189.55,,
93,13203.87,,
94,13339.93,,
95,,,13360.37
96,12596.93,,
97,14058.00,,
98,15648.81,,
99,10566.70,,
100,,13485.16,
101,13423.13,,
102,13925.76,,
103,,13477.65,
104,,13974.46,
105,,13477.95,
106,15534.50,,
107,12748.01,,
108,12430.45,,
109,,13872.73,
110,,15313.73,
111,,,13262.27
112,,13303.97,
113,13031.55,,
114,13352.56,,
115,12395.35,,
116,12566.08,,
117,12524.48,,
118,14155.17,,
119,11970.44,,
120,10625.50,,
121,,13868.95,
122,13086.67,,
123,13070.77,,
124,12238.07,,
125,14244.54,,
126,13032.73,,
127,12805.43,,
128,15502.14,,
129,,,12979.01
130,,14579.05,
131,,14405.31,
132,13723.15,,
133,,14752.50,
134,12985.71,,
135,,12979.01,
136,13722.94,,
137,,13111.45,
138,,14253.19,
139,14073.62,,
140,,14147.35,
141,,12979.01,
142,14235.60,,
143,14119.69,,
144,12670.86,,
145,,14686.39,
146,13775.60,,
147,13819.80,,
148,12887.88,,
149,,,12317.81
150,,,11142.69
151,11020.06,,
152,10978.01,,
153,11564.50,,
154,,,10755.63
155,10547.29,,
156,,10755.63,
157,,14321.06,
158,10335.53,,
159,11204.40,,
160,10928.23,,
161,10233.07,,
162,,10950.78,
163,,11925.24,
164,11786.98,,
165,10458.10,,
166,13024.00,,
167,11198.50,,
168,,10757.87,
169,,10883.02,
170,9606.15,,
171,,11324.22,
172,,11626.66,
173,,13829.13,
174,12792.87,,
175,,10757.87,
176,9580.56,,
177,11444.59,,
178,10512.47,,
179,12174.86,,
180,10481.25,,
181,11294.16,,
182,10853.33,,
183,10656.99,,
184,9687.33,,
185,,10846.53,
186,11587.50,,
187,10491.54,,
188,10031.96,,
189,9714.29,,
190,9848.08,,
191,11041.34,,
192,11047.00,,
193,,11324.22,
194,10602.98,,
195,9829.46,,
196,9856.08,,
197,10972.13,,
198,10445.12,,
199,10602.98,,
200,11730.01,,
201,9319.64,,
202,9753.75,,
203,,14498.35,
204,,10755.63,
205,10760.46,,
206,,12029.91,
207,,11510.55,
208,11532.12,,
209,10363.34,,
210,8981.48,,
211,11762.88,,
212,11903.36,,
213,,11041.12,
214,9555.41,,
215,8793.56,,
216,12172.68,,
217,,10917.50,
218,,11013.71,
219,12263.24,,
220,,13554.89,
221,,12113.09,
222,10937.79,,
223,11607.70,,
224,9620.48,,
225,11200.88,,
226,10608.23,,
227,,10813.45,
228,11633.53,,
229,,11626.66,
230,9629.20,,
231,9488.98,,
232,,10846.53,
233,10428.77,,
234,,14109.70,
235,9788.25,,
236,11521.34,,
237,11307.72,,
238,11229.39,,
239,10438.64,,
240,10630.73,,
241,10628.37,,
242,12384.77,,
243,9738.37,,
244,12423.18,,
245,9401.27,,
246,,11031.52,
247,10719.95,,
