No.,Rejected,Passed,Passed and Better value
0,,,21582.53
1,20640.15,,
2,,,15741.79
3,13616.31,,
4,,16173.59,
5,13023.04,,
6,,16173.59,
7,,,15627.99
8,10992.51,,
9,12393.24,,
10,,20399.88,
11,14344.82,,
12,,,14881.84
13,14109.12,,
14,,,14291.42
15,12686.49,,
16,13864.26,,
17,13996.05,,
18,14270.49,,
19,,15697.46,
20,,,14045.18
21,,,12826.22
22,11835.14,,
23,11027.56,,
24,11464.04,,
25,,17880.62,
26,,12894.34,
27,,12945.63,
28,11421.42,,
29,,14726.48,
30,13235.58,,
31,13203.68,,
32,11232.09,,
33,,13358.51,
34,14145.47,,
35,,12944.78,
36,12745.08,,
37,,16364.82,
38,12776.47,,
39,11576.91,,
40,,,12281.28
41,13663.50,,
42,13332.27,,
43,9994.67,,
44,,13235.50,
45,13770.62,,
46,12776.12,,
47,15558.10,,
48,,,12268.84
49,9179.00,,
50,12622.16,,
51,11632.69,,
52,,13543.85,
53,13263.50,,
54,15223.50,,
55,,12351.24,
56,16923.57,,
57,12713.80,,
58,12061.95,,
59,13464.04,,
60,12236.50,,
61,11538.02,,
62,14221.80,,
63,,12985.52,
64,12237.16,,
65,11919.71,,
66,11014.05,,
67,,12310.89,
68,12693.64,,
69,,12930.26,
70,11750.82,,
71,11931.70,,
72,9984.69,,
73,12121.38,,
74,13780.27,,
75,,12711.73,
76,,18287.40,
77,11508.27,,
78,11252.43,,
79,,13124.62,
80,13444.62,,
81,12585.35,,
82,14100.66,,
83,,14471.79,
84,13312.48,,
85,10753.88,,
86,12226.78,,
87,12065.82,,
88,11644.37,,
89,10611.21,,
90,14638.98,,
91,,15259.22,
92,13266.55,,
93,,12364.20,
94,,12591.26,
95,11413.68,,
96,11579.28,,
97,10726.99,,
98,10728.34,,
99,9963.10,,
100,12177.96,,
101,11218.01,,
102,,13193.31,
103,,13157.50,
104,11516.00,,
105,,14897.52,
106,11684.13,,
107,14601.53,,
108,13424.69,,
109,,14714.05,
110,,15827.27,
111,11049.55,,
112,10954.12,,
113,,12281.28,
114,11963.12,,
115,13245.05,,
116,,12941.71,
117,14860.28,,
118,10465.66,,
119,12058.53,,
120,11251.00,,
121,16686.28,,
122,,12985.52,
123,12065.82,,
