No.,Rejected,Passed,Passed and Better value
0,,,21582.53
1,,,18155.89
2,,,14990.07
3,,15046.41,
4,16820.57,,
5,,16348.23,
6,,16317.98,
7,11771.72,,
8,15630.85,,
9,,,13766.74
10,,18336.38,
11,,13933.97,
12,13766.89,,
13,,14006.39,
14,13643.46,,
15,,,12919.38
16,15249.57,,
17,,14824.87,
18,12189.37,,
19,13936.14,,
20,11960.34,,
21,13322.04,,
22,11623.81,,
23,10323.96,,
24,12282.01,,
25,11029.15,,
26,13113.17,,
27,,16858.64,
28,14523.31,,
29,12679.09,,
30,,14948.44,
31,,15463.80,
32,13724.19,,
33,,14007.54,
34,12644.79,,
35,11949.00,,
36,10034.52,,
37,,14065.35,
38,13960.32,,
39,11954.01,,
40,11698.30,,
41,11888.29,,
42,12784.83,,
43,,13408.69,
44,,14881.06,
45,11792.07,,
46,9461.70,,
47,10805.65,,
48,11606.44,,
49,,15021.69,
50,13082.62,,
51,14919.89,,
52,15046.79,,
53,10044.02,,
54,11629.41,,
55,,12961.89,
56,11674.86,,
57,,16564.56,
58,,16103.01,
59,12545.90,,
60,12118.39,,
61,16503.50,,
62,11666.89,,
63,,14518.64,
64,15204.25,,
65,13203.96,,
66,,16016.33,
67,10761.85,,
68,10264.27,,
69,13749.42,,
70,12211.40,,
71,15603.21,,
72,11478.96,,
73,15207.84,,
74,10762.82,,
75,13790.30,,
76,11530.66,,
77,12824.05,,
78,14322.37,,
79,12611.44,,
80,11783.50,,
81,15167.37,,
82,11876.23,,
83,12368.51,,
84,11895.12,,
85,11797.81,,
86,13671.29,,
87,11244.89,,
88,13096.39,,
89,12989.63,,
90,,13668.25,
91,10550.16,,
92,11092.14,,
93,12670.38,,
94,13490.82,,
95,10650.73,,
96,12170.04,,
97,10659.51,,
98,12741.60,,
99,16982.54,,
100,15787.09,,
101,,14546.96,
102,10707.51,,
103,13373.94,,
104,11518.52,,
105,10870.73,,
106,10930.00,,
107,,14617.03,
108,11850.36,,
109,11831.15,,
110,11330.29,,
111,12637.57,,
112,12719.32,,
113,10733.82,,
114,15887.40,,
115,15701.85,,
116,10792.79,,
117,15922.55,,
118,13687.57,,
119,10239.88,,
120,10559.62,,
121,10327.26,,
122,15359.66,,
123,11537.47,,
124,14692.85,,
125,15346.52,,
126,11426.18,,
127,10431.17,,
128,12739.51,,
129,16107.18,,
130,,13909.48,
131,12905.78,,
132,13345.00,,
133,,13269.27,
134,11243.01,,
135,,14140.61,
136,,14728.06,
137,13367.80,,
138,12064.83,,
139,11173.86,,
140,11029.88,,
141,,13410.51,
142,14006.32,,
143,,,12857.31
144,,13524.60,
145,,,12733.03
146,11493.97,,
147,15388.21,,
148,11892.22,,
149,12940.69,,
150,14632.11,,
151,,13836.03,
152,14652.22,,
153,10805.65,,
154,12651.29,,
155,12106.34,,
156,11956.71,,
157,11163.51,,
158,12698.67,,
159,,13550.55,
160,14652.96,,
161,11782.48,,
162,,14958.31,
163,12910.90,,
164,10513.13,,
165,10871.85,,
166,13473.57,,
167,,13782.85,
168,10322.65,,
169,12434.65,,
170,13374.21,,
171,13274.83,,
172,14082.62,,
173,13380.60,,
174,11674.79,,
175,11295.08,,
176,10273.90,,
177,14890.02,,
178,11053.64,,
179,,13733.60,
180,12661.96,,
181,,13759.47,
182,,13863.76,
183,12906.05,,
184,13644.56,,
185,,15107.07,
186,,13493.25,
187,10849.50,,
188,11124.22,,
189,,14133.36,
190,14914.42,,
191,15446.54,,
192,12489.17,,
193,14581.68,,
194,10987.35,,
195,13775.51,,
196,12980.60,,
197,11945.56,,
198,14118.73,,
199,10636.13,,
200,11958.29,,
201,13995.17,,
202,11710.82,,
203,11963.41,,
204,11466.33,,
205,11516.83,,
206,13601.21,,
