No.,Rejected,Passed,Passed and Better value
0,,,21582.53
1,,,21224.58
2,,,18493.19
3,17257.25,,
4,17680.21,,
5,,19044.57,
6,,,17670.48
7,,,16160.99
8,,,15642.12
9,15296.20,,
10,,,12572.24
11,,12993.69,
12,12250.02,,
13,,12855.44,
14,,,11450.69
15,,,11363.57
16,11441.10,,
17,10855.05,,
18,10385.49,,
19,,11450.69,
20,11709.86,,
21,12197.58,,
22,11056.52,,
23,,11363.57,
24,11326.53,,
25,,11395.56,
26,11190.85,,
27,9509.18,,
28,11056.52,,
29,11190.85,,
30,12898.89,,
31,10943.84,,
32,,,11240.30
33,9674.05,,
34,,11700.89,
35,11152.63,,
36,10643.91,,
37,,,10990.07
38,,11325.56,
39,10911.17,,
40,10869.53,,
41,10766.41,,
42,12314.74,,
43,,13373.68,
44,,11406.81,
45,10864.26,,
46,10911.17,,
47,,11130.43,
48,,,10918.86
49,9660.04,,
50,12649.07,,
51,11107.78,,
52,,10918.86,
53,,11042.14,
54,12327.76,,
55,,10918.86,
56,,11342.28,
57,9918.92,,
58,,12766.09,
59,,11270.43,
60,,10918.86,
61,10839.96,,
62,10739.68,,
63,10710.36,,
64,,11342.28,
65,,10918.86,
66,9955.28,,
67,,10918.86,
68,,11270.43,
69,,11819.18,
70,,11849.61,
71,11435.62,,
72,,13724.06,
73,,10918.86,
74,9401.60,,
75,11507.15,,
76,10788.55,,
77,11129.76,,
78,,13059.62,
79,10839.96,,
80,,11711.69,
81,,11349.73,
82,,10918.86,
83,,11349.73,
84,10823.97,,
85,,11129.25,
86,9000.74,,
87,9725.02,,
88,,10918.86,
89,10839.96,,
90,9918.92,,
91,10342.42,,
92,10801.58,,
93,10570.56,,
94,,10918.86,
95,,12766.09,
96,10839.96,,
97,10682.98,,
98,10318.98,,
99,,11996.82,
100,11191.07,,
101,,13030.46,
102,10495.74,,
103,,11129.25,
104,,12766.09,
105,,11415.62,
106,,11349.73,
107,11373.74,,
108,,,10875.03
109,,11613.46,
110,10798.32,,
111,,11187.77,
112,10171.76,,
113,10666.53,,
114,,10875.03,
115,10695.85,,
116,,,10652.40
117,,,10615.87
118,9999.49,,
119,10133.10,,
120,10550.12,,
121,10273.44,,
122,,10615.87,
123,,10664.61,
124,,10801.87,
125,,10966.52,
126,,11071.49,
127,,10615.87,
128,,11745.07,
129,10517.25,,
130,,10615.87,
131,10928.40,,
132,,10615.87,
133,,10783.89,
134,,11588.39,
135,9605.00,,
136,,11031.16,
137,,10615.87,
138,10542.71,,
139,10184.20,,
140,9780.63,,
141,10259.07,,
142,,11629.42,
143,,10783.89,
144,9780.33,,
145,10763.72,,
146,9999.49,,
147,10469.64,,
148,9637.10,,
149,10072.54,,
150,,10920.55,
151,,12789.26,
152,,10783.89,
153,,10966.52,
154,9761.79,,
155,,11051.45,
156,,,10593.95
157,,10593.95,
158,,10776.74,
159,,10593.95,
160,,13080.16,
161,10772.04,,
162,9744.61,,
163,,10966.52,
164,10558.89,,
