No.,Rejected,Passed,Passed and Better value
0,29924.36,,
1,29493.30,,
2,29139.15,,
3,25579.10,,
4,24119.28,,
5,23403.68,,
6,24167.03,,
7,26369.09,,
8,25579.10,,
9,25387.19,,
10,25579.10,,
11,25490.25,,
12,28179.06,,
13,19761.16,,
14,21579.02,,
15,15450.33,,
16,20746.77,,
17,19250.11,,
18,19944.86,,
19,16266.85,,
20,20548.22,,
21,18410.84,,
22,21110.06,,
23,22072.96,,
24,21180.19,,
25,22403.84,,
26,21153.52,,
27,20943.74,,
28,16655.04,,
29,24565.34,,
30,20188.16,,
31,21559.53,,
32,21377.43,,
33,21377.43,,
34,21702.20,,
35,21607.66,,
36,22264.10,,
37,22142.46,,
38,21410.42,,
39,21080.70,,
40,19700.59,,
41,21498.08,,
42,21410.42,,
43,21147.64,,
44,20497.16,,
45,21880.60,,
46,20955.63,,
47,21779.47,,
48,21709.34,,
49,20504.28,,
50,19969.16,,
51,22766.03,,
52,23299.52,,
53,23013.32,,
54,21513.39,,
55,21309.29,,
56,24037.23,,
57,17623.73,,
58,20103.91,,
59,16585.35,,
60,18151.96,,
61,18011.22,,
62,19061.76,,
63,18011.22,,
64,17021.33,,
65,17279.82,,
66,17475.58,,
67,17551.16,,
68,18473.42,,
69,17193.14,,
70,17836.21,,
71,16169.06,,
72,20762.37,,
73,17465.61,,
74,18333.60,,
75,19633.91,,
76,20777.89,,
77,17078.23,,
78,20211.35,,
79,17078.23,,
80,16717.71,,
81,18183.17,,
82,17425.18,,
83,19098.58,,
84,17802.68,,
85,15010.41,,
86,16196.70,,
87,16603.59,,
88,18441.43,,
89,18522.73,,
90,15785.06,,
91,14292.38,,
92,19664.41,,
93,18516.12,,
94,17505.84,,
95,17316.11,,
96,19422.75,,
97,17189.63,,
98,16904.13,,
99,16590.96,,
100,16000.10,,
101,14209.23,,
102,16367.91,,
103,16664.42,,
104,17809.92,,
105,14295.92,,
106,14927.72,,
107,14716.69,,
108,16733.52,,
109,16211.19,,
110,14572.67,,
111,16561.43,,
112,17554.13,,
113,17348.78,,
114,16747.44,,
115,16561.43,,
116,14629.67,,
117,14898.78,,
118,12772.74,,
119,16309.30,,
120,14261.36,,
121,12658.51,,
122,13086.09,,
123,12605.13,,
124,11815.43,,
125,12605.13,,
126,11629.64,,
127,12695.47,,
128,12695.47,,
129,10984.54,,
130,12206.92,,
131,12367.81,,
132,10916.43,,
133,11983.73,,
134,11994.12,,
135,,,11035.95
136,9807.33,,
137,,,9301.02
138,8968.49,,
139,9117.55,,
140,10013.07,,
141,11248.57,,
142,,11082.70,
143,8824.79,,
144,10058.00,,
145,,10513.34,
146,10077.33,,
147,,,6650.78
148,7386.10,,
149,6714.98,,
150,,6754.73,
151,6584.78,,
152,,6754.73,
153,,,6559.56
154,8280.70,,
155,,,6394.03
156,6003.10,,
157,7012.11,,
158,6823.17,,
159,8420.36,,
160,6001.64,,
161,6359.07,,
162,7248.27,,
163,6737.71,,
164,,6545.61,
165,6003.10,,
166,,6497.98,
167,,6497.98,
168,5779.73,,
169,,6394.03,
170,5669.19,,
171,6648.71,,
172,,6394.03,
173,5892.44,,
174,6980.86,,
