evaluation,entry,valid,reason,cost,best_cost,tt,tb,TBase,Base,LToe,StemDB,StemSP,ToeDB,ToeSP,HeelDB,HeelSP
1,initial,True,VERIFIED_CONFIGURED_CHECKS_ONLY,23236.8841200000,23236.8841200000,0.6000000000,0.6000000000,0.7500000000,3.5000000000,1.0000000000,104,110,104,110,104,110
2,neighbor,True,VERIFIED_CONFIGURED_CHECKS_ONLY,17803.3054750000,17803.3054750000,0.5750000000,0.6000000000,0.7500000000,3.0000000000,0.9000000000,104,112,104,110,103,111
3,neighbor,False,MINIMUM_STEEL,999999999.0000000000,17803.3054750000,0.5500000000,0.6000000000,0.7500000000,3.5000000000,1.0000000000,103,110,104,110,101,113
4,neighbor,True,VERIFIED_CONFIGURED_CHECKS_ONLY,16972.7741150000,16972.7741150000,0.5750000000,0.6000000000,0.7500000000,3.0000000000,0.8000000000,104,112,103,110,103,113
5,neighbor,True,VERIFIED_CONFIGURED_CHECKS_ONLY,13098.3370800000,13098.3370800000,0.6000000000,0.6000000000,0.5500000000,2.5000000000,0.6000000000,103,113,102,111,101,112
6,neighbor,False,MINIMUM_STEEL,999999999.0000000000,13098.3370800000,0.5750000000,0.6000000000,0.7000000000,2.5000000000,0.5000000000,104,111,102,111,100,111
7,neighbor,True,VERIFIED_CONFIGURED_CHECKS_ONLY,14755.3728000000,13098.3370800000,0.6000000000,0.6000000000,0.4000000000,3.0000000000,0.8000000000,104,112,103,110,101,112
8,neighbor,True,VERIFIED_CONFIGURED_CHECKS_ONLY,15409.3455600000,13098.3370800000,0.6000000000,0.6000000000,0.4500000000,2.5000000000,0.8000000000,104,111,103,110,101,111
9,neighbor,False,CONCRETE_OR_STEEL_STRESS,999999999.0000000000,13098.3370800000,0.6000000000,0.6000000000,0.7500000000,2.5000000000,0.5000000000,104,113,102,113,100,113
10,neighbor,False,MINIMUM_STEEL,999999999.0000000000,13098.3370800000,0.5750000000,0.6000000000,0.6500000000,3.0000000000,0.5000000000,103,112,101,110,101,113
11,neighbor,True,VERIFIED_CONFIGURED_CHECKS_ONLY,12941.6150000000,12941.6150000000,0.6000000000,0.6000000000,0.3500000000,2.5000000000,0.8000000000,103,113,103,112,103,111
12,neighbor,True,VERIFIED_CONFIGURED_CHECKS_ONLY,14179.2316660000,12941.6150000000,0.5500000000,0.6000000000,0.4500000000,2.5000000000,0.9000000000,104,113,104,111,104,111
13,neighbor,True,VERIFIED_CONFIGURED_CHECKS_ONLY,14520.1377550000,12941.6150000000,0.5750000000,0.6000000000,0.5500000000,3.0000000000,0.6000000000,103,112,104,113,102,112
14,neighbor,True,VERIFIED_CONFIGURED_CHECKS_ONLY,15746.3512150000,12941.6150000000,0.5750000000,0.6000000000,0.5500000000,3.0000000000,0.6000000000,103,113,102,113,104,110
15,neighbor,True,VERIFIED_CONFIGURED_CHECKS_ONLY,12972.6527200000,12941.6150000000,0.5500000000,0.6000000000,0.6000000000,2.5000000000,0.8000000000,101,112,102,112,104,111
16,neighbor,True,VERIFIED_CONFIGURED_CHECKS_ONLY,14460.8497440000,12941.6150000000,0.6000000000,0.6000000000,0.3500000000,3.0000000000,0.9000000000,104,113,102,113,103,110
17,neighbor,True,VERIFIED_CONFIGURED_CHECKS_ONLY,13263.6904480000,12941.6150000000,0.6000000000,0.6000000000,0.3000000000,2.5000000000,0.6000000000,104,113,102,113,104,111
18,neighbor,True,VERIFIED_CONFIGURED_CHECKS_ONLY,14173.2973750000,12941.6150000000,0.5750000000,0.6000000000,0.5500000000,3.0000000000,0.6000000000,102,112,103,110,102,112
19,neighbor,False,CONCRETE_OR_STEEL_STRESS,999999999.0000000000,12941.6150000000,0.5750000000,0.6000000000,0.5000000000,2.5000000000,0.9000000000,101,113,104,113,103,110
20,neighbor,False,CONCRETE_OR_STEEL_STRESS,999999999.0000000000,12941.6150000000,0.6000000000,0.6000000000,0.3000000000,2.5000000000,0.7000000000,101,112,104,112,104,112
21,neighbor,False,CONCRETE_OR_STEEL_STRESS,999999999.0000000000,12941.6150000000,0.6000000000,0.6000000000,0.5500000000,3.0000000000,1.0000000000,101,113,104,113,104,112
22,neighbor,False,CONCRETE_OR_STEEL_STRESS,999999999.0000000000,12941.6150000000,0.6000000000,0.6000000000,0.3500000000,3.0000000000,0.6000000000,104,112,102,113,102,113
23,neighbor,True,VERIFIED_CONFIGURED_CHECKS_ONLY,12711.0556800000,12711.0556800000,0.6000000000,0.6000000000,0.3000000000,3.0000000000,0.6000000000,102,113,104,113,102,110
24,neighbor,True,VERIFIED_CONFIGURED_CHECKS_ONLY,13483.6968000000,12711.0556800000,0.6000000000,0.6000000000,0.5500000000,3.0000000000,0.7000000000,102,113,103,113,102,112
