No.,Rejected,Passed,Passed and Better value
0,13713.67,,
1,10641.31,,
2,8066.28,,
3,10376.48,,
4,12930.81,,
5,6349.17,,
6,10582.41,,
7,7222.46,,
8,11632.37,,
9,8252.34,,
10,9308.30,,
11,9752.09,,
12,10467.22,,
13,8102.51,,
14,12339.80,,
15,10655.51,,
16,13031.61,,
17,11907.88,,
18,11766.34,,
19,12933.82,,
20,9512.40,,
21,13713.67,,
22,12572.27,,
23,10439.38,,
24,8521.35,,
25,9381.91,,
26,12122.40,,
27,11006.71,,
28,8432.60,,
29,8899.96,,
30,11124.86,,
31,10925.70,,
32,11569.05,,
33,9578.88,,
34,7496.66,,
35,11392.16,,
36,9129.55,,
37,13045.53,,
38,7918.87,,
39,7758.55,,
40,7514.88,,
41,7891.54,,
42,8258.18,,
43,9291.43,,
44,9096.08,,
45,9593.63,,
46,10007.13,,
47,7759.91,,
48,7803.42,,
49,11087.42,,
50,11166.50,,
51,12426.95,,
52,9764.34,,
53,11166.50,,
54,7675.87,,
55,10562.53,,
56,11783.59,,
57,11113.98,,
58,7991.19,,
59,9137.62,,
60,8588.09,,
61,13207.48,,
62,13713.67,,
63,10143.16,,
64,11316.23,,
65,8002.28,,
66,12646.51,,
67,9053.37,,
68,9191.25,,
69,8772.72,,
70,7557.66,,
71,7485.88,,
72,7882.54,,
73,12387.44,,
74,13009.40,,
75,11905.04,,
76,8753.05,,
77,9536.62,,
78,10977.16,,
79,12716.27,,
80,7686.96,,
81,11179.17,,
82,12627.95,,
83,7733.80,,
84,12646.51,,
85,9318.41,,
86,8886.18,,
87,8626.77,,
88,12794.98,,
89,7935.63,,
90,13043.76,,
91,6834.13,,
92,12973.57,,
93,11279.91,,
94,10256.18,,
95,13009.40,,
96,7562.95,,
97,13542.97,,
98,7679.11,,
99,8493.10,,
100,8614.72,,
101,13713.67,,
102,11113.98,,
103,9573.29,,
104,8316.31,,
105,8894.46,,
106,10062.93,,
107,12794.98,,
108,10208.02,,
109,13208.66,,
110,12716.27,,
111,8084.21,,
112,8285.67,,
113,11166.50,,
114,8826.15,,
115,7699.24,,
116,8901.65,,
117,13258.96,,
118,8351.40,,
119,10270.39,,
120,9992.42,,
121,10406.99,,
122,12895.20,,
123,13713.67,,
124,9416.86,,
