No.,Rejected,Passed,Passed and Better value
0,13713.67,,
1,9626.13,,
2,11500.41,,
3,12826.41,,
4,8467.90,,
5,11535.85,,
6,13111.68,,
7,11990.45,,
8,10304.92,,
9,12667.58,,
10,11266.34,,
11,11041.53,,
12,12364.35,,
13,13057.06,,
14,10910.22,,
15,13207.48,,
16,11400.36,,
17,11784.65,,
18,10374.62,,
19,10882.79,,
20,10840.17,,
21,12279.82,,
22,11041.43,,
23,11350.53,,
24,9518.08,,
25,11902.17,,
26,12081.07,,
27,10118.77,,
28,10196.71,,
29,10035.59,,
30,11794.69,,
31,12118.47,,
32,12001.80,,
33,8340.98,,
34,8904.29,,
35,11487.81,,
36,11729.54,,
37,12247.38,,
38,10018.64,,
39,10587.52,,
40,9598.39,,
41,12261.56,,
42,11848.52,,
43,10987.51,,
44,10389.50,,
45,10941.06,,
46,12517.16,,
47,11024.83,,
48,9762.93,,
49,11822.98,,
50,11868.08,,
51,13058.08,,
52,12066.50,,
53,11542.42,,
54,9862.19,,
55,9927.05,,
56,11420.80,,
57,10793.41,,
58,10263.21,,
59,11663.56,,
60,13307.87,,
61,10937.61,,
62,9024.93,,
63,12426.95,,
64,12205.30,,
65,11529.26,,
66,12891.50,,
67,10975.61,,
68,11593.13,,
69,9597.44,,
70,9781.02,,
71,9371.89,,
72,9300.55,,
73,10386.57,,
74,9940.04,,
75,11709.05,,
76,11492.46,,
77,12264.92,,
78,10851.07,,
79,9856.37,,
80,12781.08,,
81,11584.12,,
82,12760.11,,
83,9833.64,,
84,10114.06,,
85,10227.71,,
86,9139.40,,
87,8562.39,,
88,11505.19,,
89,9033.65,,
90,11903.54,,
91,10391.80,,
92,11783.59,,
93,9876.13,,
94,10635.32,,
95,13194.38,,
96,11407.62,,
97,8965.52,,
98,8956.24,,
99,13389.93,,
100,12008.78,,
101,9713.84,,
102,11451.95,,
103,10637.69,,
104,12660.33,,
105,11630.79,,
106,10190.34,,
107,8990.85,,
108,11652.28,,
109,10773.34,,
110,10859.25,,
111,12408.73,,
112,12912.87,,
113,9093.44,,
114,11355.24,,
115,11818.86,,
116,11463.74,,
117,8522.39,,
118,12673.07,,
119,10811.64,,
120,11713.94,,
121,13312.34,,
122,10228.58,,
123,9416.78,,
124,12246.60,,
