No.,Rejected,Passed,Passed and Better value
0,21582.53,,
1,16683.06,,
2,18882.28,,
3,20270.88,,
4,14680.58,,
5,19071.36,,
6,20618.28,,
7,19508.70,,
8,17151.02,,
9,20489.17,,
10,18245.86,,
11,18881.00,,
12,20061.45,,
13,21049.14,,
14,18712.67,,
15,20936.70,,
16,18438.39,,
17,19359.02,,
18,17708.24,,
19,18113.73,,
20,17965.33,,
21,19662.49,,
22,18205.60,,
23,18404.37,,
24,16765.83,,
25,19514.49,,
26,19266.78,,
27,17215.11,,
28,16719.55,,
29,16885.93,,
30,19100.14,,
31,20005.72,,
32,19237.50,,
33,14628.53,,
34,16000.55,,
35,18708.01,,
36,19290.15,,
37,19396.34,,
38,16946.48,,
39,18224.22,,
40,16519.58,,
41,19893.30,,
42,18755.97,,
43,18235.97,,
44,17751.60,,
45,18094.86,,
46,20145.86,,
47,18033.06,,
48,16714.42,,
49,19208.52,,
50,19135.46,,
51,17625.84,,
52,17329.08,,
53,17180.71,,
54,17091.68,,
55,18318.26,,
56,17790.70,,
57,17526.92,,
58,17368.65,,
59,19208.52,,
60,18384.20,,
61,17972.05,,
62,17724.75,,
63,20599.54,,
64,19311.55,,
65,18667.56,,
66,18281.16,,
67,21582.53,,
68,19966.88,,
69,19159.06,,
70,18674.36,,
71,20705.90,,
72,20640.15,,
73,20607.28,,
74,20587.56,,
75,20859.31,,
76,20742.43,,
77,20683.98,,
78,20648.92,,
79,21056.55,,
80,20873.92,,
81,20782.61,,
82,20727.82,,
83,21364.75,,
84,21079.38,,
85,20936.70,,
86,20851.09,,
87,21582.53,,
88,21224.58,,
89,21045.60,,
90,20938.21,,
91,19852.96,,
92,19723.24,,
93,19658.38,,
94,19619.47,,
95,20155.64,,
96,19925.03,,
97,19809.72,,
98,19740.54,,
99,20544.79,,
100,20184.46,,
101,20004.30,,
102,19896.20,,
103,21152.84,,
104,20589.83,,
105,20308.32,,
106,20139.42,,
107,21582.53,,
108,20876.29,,
109,20523.17,,
110,20311.30,,
111,20660.18,,
112,19632.36,,
113,18850.56,,
114,16451.37,,
115,17035.78,,
116,18680.17,,
117,18121.63,,
118,17069.35,,
119,19351.90,,
120,21170.28,,
121,18124.10,,
122,16193.56,,
123,19966.88,,
124,19802.90,,
