No.,Rejected,Passed,Passed and Better value
0,8828.11,,
1,6033.11,,
2,4390.03,,
3,4473.40,,
4,,,5940.68
5,,,5339.94
6,5100.33,,
7,,5339.94,
8,,,4911.71
9,,,4582.93
10,,,3792.00
11,,3806.12,
12,5663.79,,
13,,,3694.25
14,5143.45,,
15,,4770.95,
16,5553.07,,
17,3761.40,,
18,4454.76,,
19,4698.90,,
20,,,3669.17
21,,3936.65,
22,,4887.13,
23,5302.79,,
24,5389.13,,
25,,3934.53,
26,,4383.18,
27,,4348.01,
28,5597.77,,
29,4189.10,,
30,6183.62,,
31,,,3624.86
32,4012.65,,
33,3669.34,,
34,,,3385.69
35,4515.17,,
36,4639.93,,
37,4054.91,,
38,,5231.50,
39,,3883.18,
40,,4555.88,
41,4172.50,,
42,,4175.83,
43,,4023.24,
44,2888.14,,
45,4001.87,,
46,,3473.65,
47,3560.52,,
48,,3540.02,
49,4349.09,,
50,,4019.08,
51,,3926.60,
52,,3963.41,
53,,3426.90,
54,,3856.72,
55,,3837.83,
56,4227.90,,
57,,,3168.02
58,3334.00,,
59,4550.42,,
60,4316.06,,
61,,,3152.02
62,,3330.90,
63,2816.18,,
64,,3710.80,
65,5777.94,,
66,,3587.38,
67,,3841.25,
68,3024.32,,
69,4454.20,,
70,5356.44,,
71,,3780.48,
72,3501.15,,
73,,4303.71,
74,2816.18,,
75,2894.30,,
76,,5391.67,
77,,3164.86,
78,3709.20,,
79,3170.34,,
80,,,3132.00
81,,3608.82,
82,,3283.25,
83,3383.51,,
84,3009.05,,
85,,3235.66,
86,3658.46,,
87,,3211.06,
88,6191.27,,
89,3218.26,,
90,,3159.72,
91,5155.23,,
92,,3949.24,
93,3808.31,,
94,2796.16,,
95,4703.31,,
96,3181.44,,
97,5874.67,,
98,6122.89,,
99,4268.96,,
100,,4275.86,
101,,4332.79,
102,,4169.79,
103,6954.22,,
104,,3311.16,
105,4336.08,,
106,5712.73,,
107,4646.52,,
108,,,2970.30
109,,3178.80,
110,,3953.15,
111,3393.88,,
112,,5250.40,
113,3633.40,,
114,3698.25,,
115,,,2945.42
116,,2973.14,
117,5142.46,,
118,5054.41,,
119,4235.61,,
120,3196.93,,
121,,4636.90,
122,5556.44,,
123,,3981.37,
124,3993.45,,
125,,5275.42,
126,,3016.46,
127,4270.87,,
128,4420.65,,
129,3591.68,,
130,,3740.82,
131,,2970.30,
132,,4420.76,
133,,3214.81,
134,4963.85,,
135,,3753.10,
136,,4331.92,
137,4295.72,,
138,4209.41,,
139,,3223.56,
140,,2970.30,
141,,3285.54,
142,,3959.08,
143,,4050.23,
144,4113.32,,
145,,3470.54,
146,,3069.81,
147,4952.24,,
148,6803.60,,
149,5432.51,,
150,4797.68,,
151,,3235.66,
152,5336.96,,
153,,3715.28,
154,4407.89,,
155,,3803.91,
156,,3941.68,
157,5776.66,,
158,,3307.03,
159,6532.72,,
160,,3731.31,
161,,4338.34,
162,6592.94,,
163,5311.80,,
164,6204.33,,
165,,2973.14,
166,4402.88,,
167,,3392.58,
168,4908.87,,
169,2898.51,,
170,4127.10,,
171,4603.92,,
172,3634.65,,
173,4469.56,,
174,5281.29,,
175,,3069.81,
176,4221.42,,
177,4208.07,,
178,,4387.15,
179,,3096.67,
180,,3132.00,
181,5666.57,,
182,,3923.59,
183,5245.98,,
184,,4126.26,
185,6555.71,,
186,4548.76,,
187,,2945.42,
188,4150.26,,
189,,4427.11,
