evaluation,entry,valid,reason,cost,best_cost,tt,tb,TBase,Base,LToe,StemDB,StemSP,ToeDB,ToeSP,HeelDB,HeelSP
1,initial,True,PASS_IMPLEMENTED_PROJECT_CHECKS,21582.5343600000,21582.5343600000,0.6000000000,0.6000000000,0.7500000000,3.5000000000,1.0000000000,104,110,104,110,104,110
2,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,19064.2263400000,19064.2263400000,0.5500000000,0.6000000000,0.7000000000,3.5000000000,0.8000000000,104,111,104,111,104,110
3,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,19781.3283200000,19064.2263400000,0.5500000000,0.5500000000,0.6000000000,3.5000000000,0.9000000000,104,110,104,111,104,110
4,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,18068.5144850000,18068.5144850000,0.5750000000,0.6000000000,0.4500000000,3.5000000000,0.9000000000,104,110,104,111,104,112
5,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,18068.5144850000,0.5250000000,0.6000000000,0.3000000000,3.5000000000,0.8000000000,102,112,104,113,104,112
6,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,16875.3692100000,16875.3692100000,0.5250000000,0.5500000000,0.7000000000,3.5000000000,0.9000000000,103,111,104,111,102,110
7,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,18303.0332200000,16875.3692100000,0.5500000000,0.5500000000,0.7500000000,3.5000000000,1.0000000000,104,112,104,111,104,110
8,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,16875.3692100000,0.5000000000,0.5500000000,0.7500000000,3.5000000000,0.8000000000,102,113,102,110,100,110
9,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,16944.0608750000,16875.3692100000,0.5250000000,0.5500000000,0.7500000000,3.0000000000,1.0000000000,103,110,102,111,103,111
10,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,14931.7153750000,14931.7153750000,0.4750000000,0.6000000000,0.7500000000,3.0000000000,0.9000000000,101,110,104,111,102,110
11,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,18694.0776280000,14931.7153750000,0.4500000000,0.5500000000,0.7000000000,3.5000000000,0.8000000000,103,110,104,113,104,110
12,neighbor,False,INVALID_GEOMETRY_OR_INPUT,999999999.0000000000,14931.7153750000,0.4750000000,0.6000000000,0.7000000000,2.5000000000,1.0000000000,103,110,104,112,104,110
13,neighbor,False,ENVELOPE_BASE_CONTACT,999999999.0000000000,14931.7153750000,0.5000000000,0.6000000000,0.5000000000,2.5000000000,0.9000000000,102,110,104,112,102,110
14,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,14931.7153750000,0.5000000000,0.5000000000,0.7500000000,3.5000000000,0.9000000000,100,111,104,110,102,110
15,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,14931.7153750000,0.4250000000,0.6000000000,0.6500000000,3.5000000000,0.9000000000,103,110,102,111,100,111
16,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,14931.7153750000,0.5000000000,0.6000000000,0.7500000000,3.0000000000,1.0000000000,100,112,104,110,101,111
17,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,14931.7153750000,0.5000000000,0.6000000000,0.7500000000,3.5000000000,0.7000000000,100,112,103,111,102,111
18,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,14931.7153750000,0.4750000000,0.5500000000,0.7000000000,2.5000000000,0.8000000000,102,110,102,113,101,111
19,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,14931.7153750000,0.5000000000,0.5000000000,0.7500000000,3.0000000000,0.7000000000,100,111,102,112,103,111
20,neighbor,False,INVALID_GEOMETRY_OR_INPUT,999999999.0000000000,14931.7153750000,0.4750000000,0.6000000000,0.7500000000,2.5000000000,1.0000000000,102,110,104,111,103,110
21,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,14931.7153750000,0.4250000000,0.6000000000,0.7500000000,3.5000000000,0.7000000000,100,111,104,110,100,110
22,neighbor,False,INVALID_GEOMETRY_OR_INPUT,999999999.0000000000,14931.7153750000,0.5250000000,0.6000000000,0.5500000000,2.5000000000,1.0000000000,101,110,104,112,103,110
23,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,15811.5271150000,14931.7153750000,0.4250000000,0.5000000000,0.6500000000,3.5000000000,1.0000000000,102,110,103,111,104,111
24,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,14931.7153750000,0.4750000000,0.5000000000,0.5500000000,3.0000000000,1.0000000000,102,110,102,110,100,112
25,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,14931.7153750000,0.4250000000,0.5500000000,0.7500000000,3.5000000000,1.0000000000,100,110,103,110,100,110
26,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,14931.7153750000,0.4500000000,0.6000000000,0.7500000000,3.5000000000,0.7000000000,102,112,103,110,101,110
27,neighbor,False,INVALID_GEOMETRY_OR_INPUT,999999999.0000000000,14931.7153750000,0.5250000000,0.6000000000,0.7000000000,2.5000000000,1.0000000000,102,110,104,113,104,110
28,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,14931.7153750000,0.5250000000,0.6000000000,0.7500000000,3.0000000000,1.0000000000,101,112,104,112,100,110
29,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,14931.7153750000,0.5250000000,0.6000000000,0.6000000000,3.0000000000,0.7000000000,100,110,104,110,103,110
30,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,14931.7153750000,0.4500000000,0.6000000000,0.7500000000,3.0000000000,1.0000000000,100,112,102,110,104,110
31,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,14931.7153750000,0.5250000000,0.6000000000,0.6000000000,3.0000000000,1.0000000000,100,110,102,110,100,110
32,neighbor,False,ENVELOPE_BASE_CONTACT,999999999.0000000000,14931.7153750000,0.5000000000,0.5000000000,0.7000000000,2.5000000000,0.8000000000,101,110,104,113,103,111
33,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,14931.7153750000,0.4500000000,0.6000000000,0.7500000000,3.5000000000,1.0000000000,100,110,104,111,100,110
34,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,14931.7153750000,0.4250000000,0.6000000000,0.7000000000,2.5000000000,0.8000000000,100,110,104,110,100,110
35,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,14931.7153750000,0.4250000000,0.6000000000,0.7000000000,3.5000000000,0.9000000000,101,111,103,111,104,111
36,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,14931.7153750000,0.4250000000,0.6000000000,0.7500000000,3.5000000000,1.0000000000,101,110,104,112,100,111
37,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,14931.7153750000,0.4500000000,0.5000000000,0.7000000000,3.0000000000,0.7000000000,101,110,104,110,100,110
38,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,16251.7934000000,14931.7153750000,0.5250000000,0.6000000000,0.6000000000,3.5000000000,0.7000000000,102,110,104,111,104,112
39,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,14931.7153750000,0.5250000000,0.6000000000,0.7500000000,2.5000000000,0.9000000000,100,112,102,111,100,112
40,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,14931.7153750000,0.4250000000,0.6000000000,0.7500000000,3.0000000000,0.9000000000,100,111,104,110,104,110
41,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,14931.7153750000,0.5000000000,0.5500000000,0.7500000000,3.0000000000,0.8000000000,101,112,103,113,101,110
42,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,14931.7153750000,0.5250000000,0.6000000000,0.6500000000,2.5000000000,0.7000000000,103,110,104,113,100,112
43,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,14285.9088790000,14285.9088790000,0.5250000000,0.5500000000,0.7500000000,3.0000000000,1.0000000000,101,110,104,113,102,112
