No.,Rejected,Passed,Passed and Better value
0,8828.11,,
1,6494.96,,
2,4525.20,,
3,6296.34,,
4,8233.61,,
5,,,3789.90
6,6203.75,,
7,4040.28,,
8,3940.69,,
9,4076.24,,
10,,5507.98,
11,5137.68,,
12,,3873.69,
13,4005.07,,
14,,4588.97,
15,4315.27,,
16,,4250.90,
17,4228.76,,
18,6484.62,,
19,3679.20,,
20,5313.76,,
21,,3830.65,
22,5856.99,,
23,,4310.91,
24,,4715.59,
25,,4388.39,
26,,4486.27,
27,,4168.05,
28,5355.88,,
29,3417.77,,
30,6410.07,,
31,4932.90,,
32,4628.31,,
33,4146.31,,
34,,4631.46,
35,4804.49,,
36,,4263.64,
37,4252.92,,
38,4468.60,,
39,3674.03,,
40,3951.21,,
41,4484.95,,
42,4889.41,,
43,4857.09,,
44,,5384.33,
45,5517.25,,
46,4497.98,,
47,4035.56,,
48,5840.59,,
49,,4453.30,
50,,5925.31,
51,,5144.55,
52,,4453.30,
53,,3803.75,
54,,3976.48,
55,,4940.48,
56,,4568.28,
57,,4021.15,
58,,4980.41,
59,4651.87,,
60,,3877.36,
61,,3807.20,
62,,4106.97,
63,,3903.72,
64,,3898.57,
65,,5076.24,
66,,4880.11,
67,,4212.26,
68,,,3739.30
69,,4087.57,
70,3955.79,,
71,,3993.81,
72,,,3549.36
73,,4770.95,
74,,4930.37,
75,,4711.70,
76,,4041.09,
77,5416.74,,
78,3300.03,,
79,,3753.55,
80,,3611.20,
81,3759.84,,
82,,3622.65,
83,5203.34,,
84,,4717.76,
85,,4422.22,
86,4387.63,,
87,,4081.00,
88,,3564.76,
89,,,3323.11
90,6702.24,,
91,,3868.82,
92,4882.73,,
93,,,3315.41
94,3378.81,,
95,3554.59,,
96,4270.33,,
97,4601.85,,
98,,4434.19,
99,5989.73,,
100,,3937.34,
101,4733.52,,
102,3689.26,,
103,,4584.60,
104,5044.69,,
105,,3462.30,
106,3222.12,,
107,,3404.73,
108,5207.66,,
109,,3933.71,
110,3293.57,,
111,,3978.81,
112,4202.23,,
113,4396.53,,
114,,4583.20,
115,,3768.34,
116,,3719.57,
117,6737.17,,
118,4556.16,,
119,6113.13,,
120,,3528.41,
121,,4960.15,
122,4288.86,,
123,,4688.65,
124,4265.74,,
125,4290.09,,
126,,4032.02,
127,5350.71,,
128,,3618.77,
129,,3969.33,
130,5371.68,,
131,4973.90,,
132,5944.28,,
133,,3340.29,
134,,4303.79,
135,3792.12,,
136,,3914.02,
137,,3978.81,
138,4830.56,,
139,,3618.77,
140,4897.54,,
141,,4324.16,
142,,3379.67,
143,4243.30,,
144,4388.23,,
145,,3732.00,
146,3251.14,,
147,3631.11,,
148,4707.34,,
149,,3696.48,
150,3825.15,,
151,,4236.64,
152,,3333.77,
153,,4601.72,
154,4896.62,,
155,,3487.36,
156,,3398.04,
157,5601.99,,
158,,3505.35,
159,4534.21,,
160,4053.40,,
161,4355.29,,
162,4357.19,,
163,3380.56,,
164,3880.34,,
165,,4308.60,
166,,3660.23,
167,4455.33,,
168,,3978.81,
169,4261.74,,
170,,5904.10,
171,,3723.61,
172,5184.62,,
173,,,3278.68
174,,3527.14,
175,4588.50,,
176,,4081.20,
177,4271.66,,
178,,,3247.98
179,3919.57,,
180,3690.35,,
181,,3247.98,
182,3512.89,,
183,,3339.20,
184,3563.69,,
185,5289.25,,
186,,3255.68,
187,4605.90,,
188,3206.02,,
189,,3362.00,
190,5632.07,,
191,4265.24,,
192,,3386.90,
193,,4134.03,
194,,3247.98,
195,,4100.92,
196,5018.76,,
197,4139.42,,
198,4771.01,,
199,3585.64,,
200,,3769.22,
201,6306.35,,
202,3044.99,,
203,4289.87,,
204,5071.65,,
205,4594.70,,
206,,3646.79,
207,4985.83,,
208,,3804.44,
209,,3736.64,
210,5511.48,,
211,,5507.54,
212,4584.50,,
213,4293.54,,
214,4997.69,,
215,6186.10,,
216,,3566.96,
217,,,3235.66
218,,3597.27,
219,,3235.66,
220,,3922.90,
221,,4287.77,
222,,4866.54,
223,,3607.04,
224,4334.93,,
225,,3314.71,
226,4206.84,,
227,4195.44,,
228,4823.41,,
229,,3943.94,
230,4655.91,,
231,,3314.71,
232,,3243.48,
233,3791.25,,
234,,3607.04,
235,,5154.15,
236,3487.17,,
237,4089.96,,
238,4162.21,,
239,,4086.70,
240,3105.46,,
241,3754.24,,
242,6366.24,,
243,4617.10,,
244,,3337.30,
245,2852.13,,
246,,3337.30,
247,3466.03,,
248,4050.77,,
249,,3294.30,
250,4227.01,,
251,,3274.75,
252,,3235.66,
253,5377.39,,
254,5556.47,,
255,4330.99,,
256,,3271.67,
257,,3608.82,
258,3397.26,,
259,4392.18,,
260,,3459.14,
261,,3566.96,
262,,4381.28,
263,,4394.31,
264,,3336.77,
265,,3861.05,
266,5001.70,,
267,5105.20,,
268,3351.43,,
269,,3608.82,
270,5641.62,,
271,,3431.12,
272,4797.78,,
273,3206.34,,
274,5112.70,,
275,,3754.64,
276,5292.13,,
277,3688.76,,
278,,,3232.58
279,3107.60,,
280,,3359.63,
281,,,2967.22
282,,2998.02,
283,5802.97,,
284,4090.38,,
285,,3191.12,
286,,3358.97,
287,,2967.22,
288,4570.59,,
289,3077.69,,
290,3577.82,,
291,4391.59,,
292,,3346.60,
293,,4033.57,
294,4405.17,,
295,5690.94,,
296,,3779.88,
297,4734.50,,
298,,,2942.34
299,,3084.79,
300,,3024.48,
301,4413.76,,
302,3657.70,,
303,4091.04,,
304,,2965.44,
305,5616.67,,
306,,2942.34,
307,5409.21,,
308,,3583.23,
309,3832.90,,
310,4992.41,,
311,,4061.33,
312,4803.98,,
313,,2942.34,
314,,3948.89,
315,4097.73,,
316,3936.15,,
317,,4093.00,
318,5616.67,,
319,6417.44,,
320,,3486.27,
321,2849.05,,
322,2948.96,,
323,4323.10,,
324,4576.71,,
325,,3725.98,
326,3578.97,,
327,,3719.15,
328,3044.52,,
329,4827.48,,
330,,3024.48,
331,,3507.37,
332,4539.83,,
333,,3887.58,
334,,3765.96,
335,4184.43,,
336,3609.05,,
337,,3605.74,
338,4444.32,,
339,3830.70,,
340,,3033.56,
341,3124.18,,
342,4690.16,,
343,,2942.34,
344,,2973.14,
345,,3663.92,
346,,3016.46,
347,,3096.67,
348,5681.99,,
349,7082.06,,
350,,3099.26,
351,,3878.87,
352,,3434.56,
353,2895.43,,
354,4509.75,,
355,5394.21,,
356,,2965.44,
357,4342.83,,
358,,4324.56,
359,,4993.36,
360,,3084.79,
361,,3890.64,
362,,3957.48,
363,2793.08,,
364,,4787.67,
365,,2945.42,
366,3250.84,,
367,5613.54,,
368,,3069.39,
369,5727.56,,
370,,4100.62,
371,,4990.77,
372,2923.86,,
373,3271.60,,
374,,2992.39,
375,,3519.94,
376,5335.80,,
377,4632.53,,
378,,3237.57,
379,3784.32,,
380,4124.02,,
381,3391.32,,
382,3881.92,,
383,4447.67,,
384,5865.96,,
385,5010.03,,
386,,3568.01,
387,,3208.18,
388,,4215.07,
389,,3016.46,
390,5616.67,,
391,4390.32,,
392,4746.24,,
393,6596.56,,
394,4670.95,,
395,5478.50,,
396,5695.94,,
397,4128.82,,
398,3782.84,,
399,4697.87,,
400,4379.25,,
401,,3540.96,
402,4998.62,,
403,,2950.16,
404,5542.92,,
405,,4643.17,
406,,3020.53,
407,4399.70,,
408,,4034.11,
409,,4281.31,
410,,3130.48,
411,,3949.09,
412,,4179.75,
413,3631.76,,
414,4333.46,,
415,,2967.22,
416,5361.75,,
417,3061.05,,
418,4458.09,,
419,5110.80,,
420,5616.67,,
421,2913.02,,
422,,4140.90,
423,2923.86,,
424,,2989.33,
425,,3796.78,
426,3258.88,,
427,,3191.12,
428,4362.95,,
