No.,Rejected,Passed,Passed and Better value
0,,,21582.53
1,,,16464.11
2,,17508.67,
3,15297.43,,
4,15429.26,,
5,,17756.63,
6,,,15792.86
7,15344.71,,
8,,,15791.35
9,,,15207.07
10,15024.99,,
11,,,14967.70
12,,,13059.71
13,13412.58,,
14,,,13040.26
15,,13219.24,
16,12203.34,,
17,,13329.05,
18,12634.82,,
19,14553.45,,
20,15001.00,,
21,,16276.99,
22,,15524.27,
23,,13047.47,
24,,13748.18,
25,,,12985.97
26,12589.29,,
27,12654.84,,
28,,13522.91,
29,12901.27,,
30,,14481.83,
31,,,12682.80
32,11683.54,,
33,,12916.92,
34,,16924.00,
35,,13522.91,
36,,,12466.26
37,,12506.91,
38,12091.91,,
39,,14710.89,
40,,,11538.03
41,,,10738.41
42,11689.98,,
43,,11122.34,
44,10255.08,,
45,9850.29,,
46,11760.38,,
47,,11695.01,
48,10088.04,,
49,,11166.36,
50,10160.63,,
51,,11166.36,
52,,11376.85,
53,,11418.12,
54,,11121.18,
55,9654.47,,
56,,11481.12,
57,,13784.97,
58,,11237.37,
59,9871.25,,
60,10673.36,,
61,,10789.23,
62,10335.63,,
63,,11168.42,
64,10206.92,,
65,,11713.96,
66,,13238.26,
67,,10789.23,
68,8518.83,,
69,11742.96,,
70,8312.88,,
71,,10810.67,
72,9697.82,,
73,,10918.73,
74,9498.73,,
75,,13297.23,
76,,,10666.87
77,9771.97,,
78,10585.42,,
79,7481.76,,
80,8635.04,,
81,14876.12,,
82,10647.64,,
83,,11262.82,
84,12113.60,,
85,10369.90,,
86,,12429.46,
87,8148.94,,
88,10799.18,,
89,,13062.05,
90,7481.72,,
91,10457.73,,
92,10572.10,,
93,10137.81,,
94,8073.49,,
95,,11097.22,
96,6889.94,,
97,10064.83,,
98,10966.50,,
99,9469.94,,
100,,11097.22,
101,8575.53,,
102,,10913.15,
103,9722.66,,
104,9937.13,,
105,9937.13,,
106,,,9940.90
107,10814.04,,
108,9617.08,,
109,7372.14,,
110,7996.20,,
111,,11367.72,
112,9165.33,,
113,7919.79,,
114,,12109.23,
115,,,9826.76
116,8937.13,,
117,10775.94,,
118,7788.59,,
119,7185.26,,
120,10955.24,,
121,8471.00,,
122,11060.22,,
123,10673.66,,
124,,9940.90,
125,,11048.66,
126,6896.65,,
127,9731.99,,
128,12456.66,,
129,9435.28,,
130,,11629.28,
131,9662.57,,
132,,,9482.16
133,,9482.16,
134,,10033.03,
135,,,9355.32
136,11835.72,,
137,7923.49,,
138,9353.57,,
139,,,9340.51
140,9592.68,,
141,8980.22,,
142,9504.52,,
143,9926.32,,
144,8607.93,,
145,,11576.96,
146,10811.70,,
147,11265.49,,
148,10738.59,,
149,9311.69,,
150,10412.16,,
151,8002.94,,
152,,11811.03,
153,10218.63,,
154,,9392.34,
155,9295.47,,
156,10146.31,,
157,8807.90,,
158,9260.55,,
159,,11794.63,
160,10226.35,,
161,9009.01,,
162,9991.83,,
163,8743.99,,
164,,9496.46,
165,9160.35,,
166,9009.01,,
167,,9340.51,
168,8979.71,,
169,,9577.44,
170,,10032.34,
171,8432.37,,
172,9226.37,,
173,,10656.11,
174,,,9296.09
175,12839.15,,
176,7993.24,,
177,,9340.51,
178,,9496.46,
179,8439.76,,
180,,9365.19,
181,,10918.89,
182,,9302.01,
183,9539.00,,
184,8734.52,,
185,9264.23,,
186,,10699.29,
187,7572.98,,
188,,10492.99,
189,10886.35,,
190,,10385.73,
191,7752.08,,
192,7962.88,,
193,,11049.36,
194,8455.98,,
195,11338.86,,
196,8346.40,,
197,10737.80,,
198,11174.70,,
199,9267.26,,
200,,12065.73,
201,8638.61,,
202,,9987.92,
203,,9634.80,
204,11730.46,,
205,,9419.95,
206,7770.90,,
207,,9785.68,
208,8446.11,,
209,9629.73,,
210,8731.09,,
211,8286.80,,
212,,10264.47,
213,,9592.87,
214,,9617.52,
215,8770.01,,
216,9251.05,,
217,8819.77,,
218,,9917.49,
219,9742.91,,
220,11286.26,,
221,9115.93,,
222,8731.09,,
223,,9846.96,
224,8324.82,,
225,8549.00,,
226,8565.56,,
227,,9583.84,
228,12839.15,,
229,9710.43,,
230,8287.03,,
231,7595.57,,
232,7879.61,,
233,8836.73,,
234,13568.41,,
235,8733.74,,
236,,9325.71,
237,9007.83,,
238,8171.08,,
239,,11049.36,
240,8834.87,,
241,9932.83,,
242,10050.97,,
243,7682.56,,
244,8993.26,,
245,9036.65,,
246,8834.87,,
247,12839.15,,
248,10440.92,,
249,9793.87,,
250,8565.56,,
251,,9496.46,
252,,10209.25,
253,8127.24,,
254,,10154.46,
255,,9597.78,
256,,9463.77,
257,10415.33,,
258,,10031.75,
259,,9634.80,
260,9181.94,,
261,,9656.42,
262,9578.07,,
263,,9365.19,
264,,9296.09,
265,,13048.60,
266,10694.16,,
267,,9701.46,
268,,9340.51,
269,8124.54,,
270,10694.16,,
271,9521.46,,
272,,9987.92,
273,,9456.24,
274,9251.05,,
275,9251.05,,
276,,10323.39,
277,9115.93,,
278,9932.83,,
279,8463.01,,
280,,9701.46,
281,9251.05,,
282,8834.87,,
283,8731.09,,
284,,9355.32,
285,9932.83,,
286,9379.35,,
287,,9987.92,
288,,10154.46,
289,,9987.92,
290,9260.55,,
291,9753.19,,
292,,9701.46,
293,,9365.19,
294,,10234.85,
295,8620.53,,
296,8815.50,,
297,,9617.52,
298,,9444.17,
299,,11796.31,
300,,10607.42,
301,,9609.99,
302,,10584.15,
303,9578.95,,
304,8270.36,,
305,8770.01,,
306,,9296.09,
307,8497.05,,
308,11137.95,,
309,,9785.68,
310,10521.93,,
311,8565.56,,
312,,9415.02,
