No.,Rejected,Passed,Passed and Better value
0,8828.11,,
1,6033.11,,
2,4390.03,,
3,4473.40,,
4,,,5940.68
5,,,5339.94
6,5100.33,,
7,,5339.94,
8,,,4911.71
9,,,4582.93
10,,,3792.00
11,,3806.12,
12,5663.79,,
13,,,3694.25
14,5143.45,,
15,,4770.95,
16,5553.07,,
17,3761.40,,
18,4454.76,,
19,4698.90,,
20,,,3669.17
21,,,3534.17
22,,3660.23,
23,,3933.37,
24,5167.79,,
25,4499.90,,
26,,3799.53,
27,,3968.56,
28,,4071.60,
29,5229.65,,
30,3771.29,,
31,6183.62,,
32,,3624.86,
33,3743.03,,
34,3216.49,,
35,,,3385.69
36,4515.17,,
37,4639.93,,
38,3758.78,,
39,4862.51,,
40,,3590.97,
41,,3806.09,
42,3499.50,,
43,3899.42,,
44,,3591.60,
45,2888.14,,
46,3594.72,,
47,,3473.65,
48,3419.72,,
49,,3540.02,
50,3597.61,,
51,,3884.68,
52,,3640.32,
53,,3963.41,
54,,,3126.16
55,,3713.67,
56,,3172.16,
57,4347.74,,
58,,3287.86,
59,3334.00,,
60,4550.42,,
61,4046.59,,
62,,3126.16,
63,,,2990.32
64,,3169.20,
65,2816.18,,
66,,3066.14,
67,5009.58,,
68,,3587.38,
69,,3160.91,
70,3024.32,,
71,,3358.97,
72,4578.63,,
73,,3267.90,
74,3366.74,,
75,3826.79,,
76,2816.18,,
77,2894.30,,
78,4067.42,,
79,,3003.15,
80,3400.21,,
81,2862.97,,
82,,,2970.30
83,,3608.82,
84,,3121.54,
85,3221.81,,
86,2852.13,,
87,,3235.66,
88,3407.81,,
89,,3049.35,
90,5380.26,,
91,2913.02,,
92,,2998.02,
93,4916.72,,
94,,3949.24,
95,3808.31,,
96,2796.16,,
97,4703.31,,
98,3181.44,,
99,5723.28,,
100,5818.06,,
101,4133.96,,
102,,3785.43,
103,,3205.41,
104,,4169.79,
105,6082.47,,
106,,3311.16,
107,,3815.50,
108,4885.48,,
109,4389.85,,
110,,2970.30,
111,,3178.80,
112,,3660.94,
113,,3096.94,
114,4190.25,,
115,3162.28,,
116,3144.20,,
117,,,2945.42
118,,2973.14,
119,4292.24,,
120,4457.72,,
121,2978.18,,
122,3196.93,,
123,,2945.42,
124,,4636.90,
125,5556.44,,
126,,3981.37,
127,3993.45,,
128,,5275.42,
129,,3016.46,
130,4270.87,,
131,4420.65,,
132,3591.68,,
133,,3740.82,
134,,2970.30,
135,,4420.76,
136,,3214.81,
137,4963.85,,
138,,3753.10,
139,,4331.92,
140,4295.72,,
141,4209.41,,
142,,3223.56,
143,,2970.30,
144,,3285.54,
145,,3959.08,
146,,4050.23,
147,4113.32,,
148,,3470.54,
149,,3069.81,
150,4952.24,,
151,6803.60,,
152,5432.51,,
153,4797.68,,
154,,3235.66,
155,5336.96,,
156,,3715.28,
157,4407.89,,
158,,3803.91,
159,,3941.68,
160,5776.66,,
161,,3307.03,
162,6532.72,,
163,,3731.31,
164,,4338.34,
165,6592.94,,
166,5311.80,,
167,6204.33,,
168,,2973.14,
169,4402.88,,
170,,3392.58,
171,4908.87,,
172,2898.51,,
173,4127.10,,
174,4603.92,,
175,3634.65,,
176,4469.56,,
177,5281.29,,
178,,3069.81,
179,4221.42,,
180,4208.07,,
181,,4387.15,
182,,3096.67,
183,,3132.00,
184,5666.57,,
185,,3923.59,
186,5245.98,,
187,,4126.26,
188,6555.71,,
189,4548.76,,
