No.,Rejected,Passed,Passed and Better value
0,,,13713.67
1,,,9626.13
2,10901.87,,
3,,,9219.84
4,,,7404.39
5,9159.91,,
6,8712.72,,
7,8762.56,,
8,8496.00,,
9,8311.85,,
10,,7491.45,
11,,8197.26,
12,8939.01,,
13,9473.68,,
14,,,7288.45
15,9073.28,,
16,7905.86,,
17,7365.05,,
18,6681.70,,
19,6832.38,,
20,8107.43,,
21,5842.45,,
22,7085.68,,
23,5724.43,,
24,6658.01,,
25,6297.26,,
26,6524.96,,
27,5057.83,,
28,4560.72,,
29,5095.93,,
30,4483.40,,
31,,,6331.71
32,7849.24,,
33,7454.47,,
34,4291.96,,
35,6601.46,,
36,6555.62,,
37,,,5954.64
38,,6342.32,
39,4812.91,,
40,5306.45,,
41,5431.35,,
42,,7299.72,
43,,6368.58,
44,,6532.01,
45,6559.05,,
46,,7135.61,
47,7365.71,,
48,5946.12,,
49,6018.53,,
50,6209.04,,
51,8645.71,,
52,8542.34,,
53,6644.30,,
54,5494.71,,
55,,6750.26,
56,5814.14,,
57,7194.81,,
58,5830.51,,
59,,,5741.70
60,6503.29,,
61,7293.13,,
62,,,5531.44
63,5763.40,,
64,4643.08,,
65,,5772.98,
66,7681.31,,
67,,6846.36,
68,7446.05,,
69,5172.94,,
70,,5716.68,
71,5418.87,,
72,4908.78,,
73,,5976.17,
74,4450.11,,
75,5533.84,,
76,5274.21,,
77,,6724.49,
78,7047.90,,
79,5678.31,,
80,5822.12,,
81,5234.44,,
82,6530.95,,
83,5712.35,,
84,,5906.33,
85,4378.74,,
86,5217.96,,
87,4312.69,,
88,4355.05,,
89,4228.29,,
90,5852.46,,
91,5065.31,,
92,5310.75,,
93,5769.92,,
94,,6168.20,
95,4902.11,,
96,4888.62,,
97,6929.14,,
98,,6371.25,
99,4475.95,,
100,5132.20,,
101,,6716.05,
102,,6056.80,
103,4461.13,,
104,4797.51,,
105,,6549.88,
106,5962.89,,
107,6754.99,,
108,,6009.37,
109,,5874.38,
110,4820.11,,
111,5428.21,,
112,4872.34,,
113,5425.66,,
114,7017.35,,
115,4647.67,,
116,5831.23,,
117,,5946.15,
118,4829.49,,
119,4254.06,,
120,7026.21,,
121,,6252.19,
122,6115.66,,
123,5321.19,,
124,,6257.79,
125,6857.49,,
126,6763.81,,
127,6638.62,,
128,5970.92,,
129,6585.90,,
130,6073.85,,
131,4776.28,,
132,,6389.56,
133,,5650.37,
134,6635.35,,
135,,5838.14,
136,5436.99,,
137,5408.62,,
138,,5618.09,
139,4756.61,,
140,7115.89,,
141,5869.95,,
142,7504.54,,
143,7101.65,,
144,4501.29,,
145,5648.67,,
146,5674.73,,
147,5243.65,,
148,4364.03,,
149,7920.52,,
150,5092.14,,
151,,5671.96,
152,5152.80,,
153,4571.08,,
154,8215.56,,
155,5908.11,,
156,5423.48,,
157,4755.06,,
158,6368.69,,
159,4747.65,,
160,,5835.40,
161,4992.38,,
162,7055.51,,
163,4712.67,,
164,4516.26,,
165,5049.95,,
166,7585.81,,
167,6991.33,,
168,5221.61,,
169,5016.96,,
170,6903.77,,
171,5087.30,,
172,5081.80,,
173,6018.72,,
174,,5682.97,
175,5103.53,,
176,7419.48,,
177,4725.07,,
178,4937.07,,
179,6607.71,,
180,4545.09,,
181,8158.37,,
182,,5906.55,
183,4686.82,,
184,5265.27,,
185,5391.49,,
186,4575.51,,
187,5586.45,,
188,6711.87,,
189,,5758.91,
190,7471.69,,
191,5204.63,,
192,4734.43,,
193,,5741.01,
194,5789.41,,
195,4676.12,,
196,4859.30,,
197,4854.64,,
198,5951.09,,
199,4705.38,,
200,6147.50,,
201,8415.49,,
202,8911.53,,
203,,5688.83,
204,,5618.09,
205,5121.21,,
206,5597.43,,
207,4710.34,,
208,5222.00,,
209,4872.93,,
210,,,5470.65
211,,5593.16,
212,4500.93,,
213,4790.00,,
214,6375.67,,
215,,6376.78,
216,4685.12,,
217,8271.28,,
218,7319.44,,
219,5740.69,,
220,5127.10,,
221,4865.94,,
222,7354.09,,
223,4420.79,,
224,5350.88,,
225,5069.62,,
226,5692.44,,
227,,6058.52,
228,,5724.57,
229,,5585.63,
230,,5685.29,
231,4825.98,,
232,,5600.39,
233,6467.13,,
234,,5981.55,
235,5466.01,,
236,4616.99,,
237,5059.90,,
238,7443.71,,
239,4283.17,,
240,8231.95,,
241,4666.06,,
242,4997.75,,
243,6868.47,,
244,5073.85,,
245,,,5412.61
246,4683.50,,
247,5656.07,,
248,,5592.57,
249,6162.01,,
250,7302.74,,
251,5066.62,,
252,4360.53,,
253,5060.59,,
254,7547.83,,
255,6127.19,,
256,,,5382.00
257,7389.93,,
258,5137.12,,
259,4747.02,,
260,6342.28,,
261,7721.03,,
262,4710.53,,
263,7626.84,,
264,4934.73,,
265,4664.92,,
266,7863.90,,
267,6446.82,,
268,4954.25,,
269,5020.06,,
270,5426.57,,
271,7261.52,,
272,,6415.64,
273,4389.59,,
274,4683.50,,
275,6285.04,,
276,5395.35,,
277,5021.38,,
278,5298.78,,
279,4356.13,,
280,4718.28,,
281,7550.05,,
282,,5715.90,
283,4849.14,,
284,4837.52,,
285,4523.14,,
286,6329.74,,
287,,6264.24,
288,,6141.27,
289,4806.61,,
290,4681.71,,
291,4725.52,,
292,5282.74,,
293,7799.57,,
294,5336.24,,
295,5424.40,,
296,,5401.08,
297,5055.17,,
298,,5616.51,
299,4654.36,,
300,4722.08,,
301,5746.70,,
302,,6303.11,
303,,5591.68,
304,5688.86,,
305,,6758.45,
306,,7347.88,
307,6636.23,,
308,6000.69,,
309,5414.37,,
310,8911.59,,
311,5714.41,,
312,,6677.81,
313,9861.03,,
314,6483.17,,
315,8411.29,,
316,8527.06,,
317,,10199.96,
318,6924.53,,
319,6666.89,,
320,,7458.57,
321,6066.01,,
322,6844.49,,
323,7359.96,,
324,8140.44,,
325,10551.98,,
326,7071.88,,
327,,6389.77,
328,,8244.33,
329,5888.70,,
330,6150.29,,
331,,6925.67,
332,5768.35,,
333,7002.79,,
334,,7897.73,
335,6893.82,,
336,,8734.99,
337,6375.64,,
338,,7087.01,
339,5357.72,,
340,9108.41,,
341,5465.59,,
342,,6287.71,
343,,6947.67,
344,5206.73,,
345,6648.47,,
346,,7588.20,
347,,7546.96,
348,5617.47,,
349,6743.31,,
350,7912.85,,
351,6968.48,,
352,6403.79,,
353,7491.40,,
354,6623.68,,
355,,6374.30,
356,,6005.12,
357,5940.40,,
358,5456.80,,
359,,6427.73,
360,6421.81,,
361,5318.75,,
362,,6333.64,
363,6160.21,,
364,5154.29,,
365,5438.22,,
366,6785.86,,
367,,7120.32,
368,6688.30,,
369,7874.16,,
370,5944.42,,
371,6415.95,,
372,6498.24,,
373,5673.36,,
374,10181.89,,
375,7122.29,,
376,6139.89,,
377,5694.01,,
378,8613.26,,
379,6305.73,,
380,6938.80,,
381,,6714.02,
382,7139.48,,
383,6144.26,,
384,6705.52,,
385,,7897.37,
386,9208.56,,
387,5026.55,,
388,6100.81,,
389,6116.64,,
390,10495.36,,
391,6214.44,,
392,7402.61,,
393,,5918.51,
394,5224.68,,
395,8429.98,,
396,8368.49,,
397,,5745.75,
398,6145.15,,
399,5805.42,,
400,,5988.21,
401,6534.62,,
402,5977.90,,
403,5554.68,,
404,7451.79,,
405,,8221.24,
406,6151.20,,
407,6111.93,,
408,,6854.16,
409,,6315.61,
410,7648.88,,
411,6812.24,,
412,5432.48,,
413,,5697.87,
414,5984.39,,
415,,8084.43,
416,5906.95,,
417,5585.23,,
418,6751.90,,
419,5532.58,,
420,6060.99,,
421,,5702.96,
422,,8385.66,
423,,6909.36,
424,6552.74,,
425,,7534.56,
426,5139.47,,
427,4849.53,,
428,4985.61,,
429,,,5051.08
430,5558.16,,
431,4095.41,,
432,4631.65,,
433,6527.93,,
434,5540.43,,
435,5320.16,,
436,5763.88,,
437,,5786.97,
438,5159.56,,
439,4608.85,,
440,6396.70,,
441,,5509.56,
442,5541.52,,
443,5601.97,,
444,5094.95,,
445,,6305.84,
446,5527.24,,
447,6012.85,,
448,4603.82,,
449,,5965.56,
450,4457.09,,
451,4692.17,,
452,6930.43,,
453,4555.64,,
454,4610.04,,
455,5168.09,,
456,5723.90,,
457,4873.31,,
458,5343.42,,
459,7684.51,,
460,5059.02,,
461,4317.73,,
462,,5874.26,
463,5436.71,,
464,4592.37,,
465,4632.55,,
466,5767.23,,
467,5248.31,,
468,6842.31,,
469,4955.26,,
470,7201.28,,
471,5361.56,,
472,4922.82,,
473,4888.38,,
474,5616.68,,
475,6052.43,,
476,4906.14,,
477,4498.93,,
478,4551.30,,
479,4457.57,,
480,7999.69,,
481,5170.96,,
482,4685.12,,
483,4901.06,,
484,,5398.75,
485,4813.54,,
486,7721.21,,
487,,6080.00,
488,5882.92,,
489,6298.94,,
490,6705.53,,
491,4527.60,,
492,4589.38,,
493,4137.66,,
494,,5486.37,
495,,5493.99,
496,5002.47,,
497,6635.21,,
498,5243.66,,
499,,5732.18,
