No.,Rejected,Passed,Passed and Better value
0,21582.53,,
1,17226.69,,
2,20523.17,,
3,15540.47,,
4,19603.41,,
5,20782.61,,
6,20742.43,,
7,18281.16,,
8,17180.71,,
9,17091.68,,
10,20876.29,,
11,20683.98,,
12,16281.16,,
13,20727.82,,
14,17368.65,,
15,14091.04,,
16,17899.47,,
17,16794.57,,
18,20599.54,,
19,20587.56,,
20,21079.38,,
21,19009.79,,
22,21582.53,,
23,18384.20,,
24,20727.82,,
25,16593.62,,
26,15145.13,,
27,19896.20,,
28,19208.52,,
29,19603.41,,
30,21582.53,,
31,16592.65,,
32,20873.92,,
33,17329.08,,
34,18667.56,,
35,21582.53,,
36,18732.69,,
37,19619.47,,
38,17972.05,,
39,20705.90,,
40,20311.30,,
41,17368.65,,
42,20936.70,,
43,20607.28,,
44,20936.70,,
45,20873.92,,
46,17180.71,,
47,20742.43,,
48,21045.60,,
49,18106.15,,
50,16404.47,,
51,20311.30,,
52,18384.20,,
53,20782.61,,
54,17625.84,,
55,14725.30,,
56,14806.98,,
57,20859.31,,
58,21079.38,,
59,17790.70,,
60,18957.78,,
61,14384.17,,
62,18667.56,,
63,19896.20,,
64,17940.66,,
65,15401.75,,
66,18318.26,,
67,20683.98,,
68,19740.54,,
69,19896.20,,
70,19723.24,,
71,18674.36,,
72,19257.09,,
73,19172.53,,
74,20876.29,,
75,18667.56,,
76,14171.16,,
77,16516.17,,
78,13521.80,,
79,18528.53,,
80,18947.01,,
81,17526.92,,
82,19084.92,,
83,21582.53,,
84,20523.17,,
85,19740.54,,
86,18667.56,,
87,19896.20,,
88,19498.77,,
89,19809.72,,
90,21582.53,,
91,19688.83,,
92,21582.53,,
93,19702.81,,
94,19658.38,,
95,17298.61,,
96,17329.08,,
97,17625.84,,
98,18384.20,,
99,21582.53,,
100,17820.19,,
101,21224.58,,
102,20607.28,,
103,20589.83,,
104,20648.92,,
105,17637.68,,
106,16682.64,,
107,16699.41,,
108,17896.18,,
109,21045.60,,
110,17091.68,,
111,18384.20,,
112,18281.16,,
113,21364.75,,
114,17625.84,,
115,20124.14,,
116,20859.31,,
117,21152.84,,
118,19159.06,,
119,20589.83,,
120,19529.15,,
121,20938.21,,
122,14486.50,,
123,21224.58,,
124,20859.31,,
