No.,Rejected,Passed,Passed and Better value
0,8828.11,,
1,5698.12,,
2,7089.35,,
3,8104.04,,
4,,,5122.90
5,6639.91,,
6,6973.02,,
7,7164.16,,
8,,5132.76,
9,,5994.58,
10,5135.81,,
11,5487.10,,
12,,5895.56,
13,,6237.83,
14,4703.70,,
15,,6015.53,
16,5469.49,,
17,,5446.85,
18,,,4303.84
19,4033.20,,
20,5132.16,,
21,,,3873.26
22,,4415.43,
23,3465.42,,
24,4007.14,,
25,3931.01,,
26,,4016.48,
27,3779.72,,
28,3124.18,,
29,,,3559.15
30,,,3130.58
31,,3954.99,
32,,4081.85,
33,,3931.59,
34,2897.80,,
35,3364.43,,
36,,3389.97,
37,,,3064.14
38,,3669.30,
39,2926.70,,
40,3266.23,,
41,3054.71,,
42,3604.55,,
43,,3635.28,
44,,4006.90,
45,,3500.58,
46,3558.73,,
47,,3687.67,
48,3474.31,,
49,3364.42,,
50,,3645.10,
51,4850.18,,
52,4298.75,,
53,3459.39,,
54,3119.16,,
55,3970.75,,
56,3252.38,,
57,,4049.85,
58,,3280.56,
59,3127.39,,
60,3298.76,,
61,,3785.21,
62,,3064.14,
63,,,3061.20
64,,3155.08,
65,3180.16,,
66,4296.98,,
67,4218.20,,
68,,3965.35,
69,,3217.73,
70,,3526.30,
71,2992.87,,
72,,3298.28,
73,2945.48,,
74,,3236.33,
75,2936.66,,
76,,3317.40,
77,,3704.36,
78,4088.48,,
79,,3552.67,
80,,3340.97,
81,3421.00,,
82,,3802.55,
83,,4071.68,
84,,3281.98,
85,,3178.68,
86,3879.37,,
87,,,3049.75
88,2989.83,,
89,2830.39,,
90,2933.87,,
91,2859.26,,
92,3447.04,,
93,3757.86,,
94,3134.85,,
95,3119.45,,
96,,3166.24,
97,,3966.46,
98,,3983.94,
99,2936.12,,
100,2727.69,,
101,3895.38,,
102,,3784.70,
103,2876.95,,
104,,3646.61,
105,,3708.80,
106,3781.76,,
107,4198.65,,
108,,3227.05,
109,3020.37,,
110,,,3044.81
111,,3320.24,
112,2940.86,,
113,,3291.22,
114,4315.34,,
115,3379.70,,
116,,3148.47,
117,3210.56,,
118,,3297.73,
119,2893.48,,
120,,3646.02,
121,,3595.28,
122,4450.39,,
123,3496.31,,
124,3634.26,,
125,4056.05,,
126,4339.92,,
127,4458.93,,
128,4134.50,,
129,4126.34,,
130,4295.37,,
131,3748.32,,
132,3553.91,,
133,4791.94,,
134,,5364.03,
135,,5060.77,
136,6577.90,,
137,7154.42,,
138,6707.21,,
139,5431.53,,
140,4493.53,,
141,,4777.03,
142,4359.26,,
143,4405.86,,
144,3852.52,,
145,,3941.19,
146,5561.60,,
147,4403.79,,
148,4907.16,,
149,,4549.09,
150,,3742.76,
151,3850.41,,
152,3197.02,,
153,7018.01,,
154,4343.96,,
155,4267.08,,
156,,5282.76,
157,6067.28,,
158,3551.84,,
159,3929.30,,
160,,4057.28,
161,4487.68,,
162,5358.70,,
163,5346.96,,
164,,3381.25,
165,3838.52,,
166,3537.52,,
167,3382.79,,
168,3675.45,,
169,,3415.61,
170,5489.81,,
171,2970.18,,
172,,4667.94,
173,,4627.69,
174,3606.80,,
175,5650.37,,
176,5142.75,,
177,3789.48,,
178,4741.62,,
179,,3630.16,
180,3882.87,,
181,,4074.97,
182,3929.58,,
183,4921.99,,
