No.,Rejected,Passed,Passed and Better value
0,,,21582.53
1,,,19064.23
2,,19781.33,
3,,,18068.51
4,12548.42,,
5,,,16875.37
6,,18303.03,
7,14569.88,,
8,,16944.06,
9,,,14931.72
10,,18694.08,
11,16033.25,,
12,13396.13,,
13,15181.48,,
14,16343.89,,
15,13859.35,,
16,14656.74,,
17,13292.97,,
18,13292.30,,
19,14837.48,,
20,14342.00,,
21,13108.02,,
22,,15811.53,
23,13286.53,,
24,14437.88,,
25,15329.27,,
26,14799.50,,
27,13755.33,,
28,14339.45,,
29,14258.71,,
30,12940.35,,
31,12838.73,,
32,14704.13,,
33,12308.14,,
34,15245.53,,
35,14948.83,,
36,13535.98,,
37,,16251.79,
38,12032.67,,
39,14794.04,,
40,13384.22,,
41,15022.79,,
42,,,14285.91
43,12853.54,,
44,13852.98,,
45,16538.08,,
46,,17617.25,
47,11756.26,,
48,15165.26,,
49,,16241.02,
50,10334.90,,
51,14936.64,,
52,16062.16,,
53,,16411.01,
54,14827.39,,
55,12738.26,,
56,14088.18,,
57,,15123.63,
58,,17053.33,
59,16104.06,,
60,14107.80,,
61,,15385.22,
62,14159.56,,
63,14643.92,,
