No.,Rejected,Passed,Passed and Better value
0,8828.11,,
1,6237.11,,
2,8262.15,,
3,,,5280.88
4,6648.05,,
5,,5311.98,
6,,5289.17,
7,,5737.04,
8,5150.47,,
9,5017.65,,
10,,5433.92,
11,,,5256.00
12,,5782.54,
13,,5280.88,
14,5239.26,,
15,,,4553.60
16,,,4419.20
17,,,3564.57
18,5330.61,,
19,5196.57,,
20,,3755.82,
21,,3564.57,
22,,,3343.05
23,3950.17,,
24,,3716.21,
25,,,3311.95
26,2872.45,,
27,,3608.70,
28,,3341.57,
29,4203.39,,
30,5077.99,,
31,5696.04,,
32,4304.16,,
33,,3394.87,
34,,,3021.71
35,3863.27,,
36,3506.82,,
37,,3456.18,
38,2956.56,,
39,,3425.97,
40,,,3009.27
41,,3181.05,
42,,3034.15,
43,,3140.27,
44,2953.30,,
45,,3140.27,
46,,3104.64,
47,2915.98,,
48,,3030.01,
49,,3202.07,
50,,3672.67,
51,4746.84,,
52,,3181.05,
53,,3672.67,
54,,3052.81,
55,,3195.85,
56,4094.70,,
57,,3866.03,
58,,3096.35,
59,,3221.25,
60,,3299.51,
61,,3179.76,
62,,3009.27,
63,,4031.79,
64,3850.83,,
65,,3038.89,
66,,3350.45,
67,4160.61,,
68,,3631.21,
69,,,2996.84
70,,,2973.14
71,,3026.45,
72,,,2967.22
73,,4051.98,
74,,3115.30,
75,4370.60,,
76,,3362.10,
77,3808.78,,
78,,3637.21,
79,5021.84,,
80,3107.90,,
81,4122.61,,
82,3703.53,,
83,,3091.61,
84,,3371.18,
85,3603.96,,
86,,3241.17,
87,,2973.14,
88,,4129.72,
89,,3026.45,
90,,3388.47,
91,,2996.84,
92,3477.21,,
93,4782.63,,
94,3477.21,,
95,,4185.68,
96,2945.01,,
97,3412.83,,
98,,2967.22,
99,,3153.80,
100,,3630.62,
101,5955.38,,
102,,3589.16,
103,,3274.04,
104,2923.68,,
105,,3264.00,
106,,,2947.32
107,,3118.14,
108,2854.03,,
109,3089.30,,
110,5632.57,,
111,,3172.46,
112,2798.05,,
113,,3767.63,
114,,3545.93,
115,3353.60,,
116,,3133.90,
117,,4640.52,
118,,3066.73,
119,3436.91,,
120,4097.90,,
121,,3244.09,
122,4135.97,,
123,,2947.32,
124,,3111.51,
125,4288.86,,
126,,3274.04,
127,,3066.73,
128,4285.35,,
129,,3133.90,
130,3788.87,,
131,4214.98,,
132,,3899.46,
133,5003.59,,
134,4605.81,,
135,3436.91,,
136,,2972.19,
137,2854.03,,
138,,3274.04,
139,3925.41,,
140,,3610.72,
141,,3095.40,
142,,4034.10,
143,,2947.32,
144,,3148.71,
145,,2991.74,
146,4783.69,,
147,3591.40,,
148,4193.78,,
149,3156.47,,
150,3454.99,,
151,,3178.68,
152,,3274.04,
153,,3545.93,
154,3791.17,,
155,3255.57,,
156,,3221.27,
157,4605.81,,
158,,3196.09,
159,,3150.91,
160,,3342.20,
161,,3555.39,
162,,2947.32,
163,4053.40,,
164,,3000.39,
165,,2967.22,
166,,2992.10,
167,,3062.06,
168,,3111.51,
169,,3879.10,
170,,3172.46,
171,,3610.72,
172,,2972.19,
173,,3110.65,
174,,3221.27,
175,,3105.27,
176,,3545.93,
177,,3311.88,
178,4097.90,,
179,,3244.09,
180,,2972.19,
181,,3558.95,
182,2912.49,,
183,,3023.19,
184,,3237.55,
185,,3148.71,
186,2992.79,,
187,3506.82,,
188,,3105.27,
189,,3048.76,
190,,2979.66,
191,2923.68,,
192,,3351.58,
193,6135.93,,
194,4290.85,,
195,3712.07,,
196,,3569.25,
197,3860.36,,
198,,3569.25,
199,5003.59,,
200,4243.74,,
201,,3237.55,
202,3436.91,,
203,,3440.68,
204,,2947.32,
205,5621.64,,
206,2925.11,,
207,4097.90,,
208,,3016.42,
209,2911.78,,
