No.,Rejected,Passed,Passed and Better value
0,13713.67,,
1,10270.27,,
2,13031.61,,
3,9067.43,,
4,12188.74,,
5,13086.70,,
6,13055.21,,
7,11084.43,,
8,10208.02,,
9,10137.12,,
10,13258.96,,
11,13009.40,,
12,9621.72,,
13,13043.76,,
14,10357.70,,
15,8046.33,,
16,11050.59,,
17,9951.76,,
18,12930.81,,
19,12933.82,,
20,13319.31,,
21,13713.67,,
22,11945.30,,
23,13713.67,,
24,11166.50,,
25,13043.76,,
26,9766.09,,
27,8913.19,,
28,12627.95,,
29,11822.98,,
30,12188.74,,
31,13713.67,,
32,9984.23,,
33,13158.27,,
34,10326.19,,
35,11392.16,,
36,13713.67,,
37,11573.70,,
38,12449.78,,
39,10838.25,,
40,13026.58,,
41,12895.20,,
42,10357.70,,
43,13207.48,,
44,12949.28,,
45,13207.48,,
46,13158.27,,
47,10208.02,,
48,13055.21,,
49,13292.83,,
50,10951.96,,
51,9835.63,,
52,12895.20,,
53,11166.50,,
54,13086.70,,
55,10562.53,,
56,8699.59,,
57,8500.73,,
58,13146.82,,
59,13319.31,,
60,10693.82,,
61,11939.65,,
62,13713.67,,
63,8270.01,,
64,11392.16,,
65,12627.95,,
66,11075.85,,
67,9053.37,,
68,11113.98,,
69,13009.40,,
70,12527.73,,
71,12627.95,,
72,12516.59,,
73,11397.58,,
74,12090.71,,
75,11797.77,,
76,13258.96,,
77,11392.16,,
78,8255.31,,
79,9985.46,,
80,7686.96,,
81,11284.89,,
82,11889.62,,
83,10483.75,,
84,11988.04,,
85,13713.67,,
86,13031.61,,
87,12527.73,,
88,11392.16,,
89,12627.95,,
90,12268.54,,
91,12572.27,,
92,13713.67,,
93,12212.41,,
94,13713.67,,
95,12405.53,,
96,12474.83,,
97,10893.77,,
98,10326.19,,
99,10562.53,,
100,11166.50,,
101,13713.67,,
102,10742.94,,
103,13433.11,,
104,12949.28,,
105,13074.53,,
106,12981.92,,
107,11082.66,,
108,9836.99,,
109,10471.50,,
110,11046.61,,
111,13292.83,,
112,10137.12,,
113,11166.50,,
114,11084.43,,
115,13542.97,,
116,10562.53,,
117,12679.77,,
118,13146.82,,
119,13437.02,,
120,11783.59,,
121,13074.53,,
122,12354.56,,
123,13713.67,,
124,13208.66,,
