No.,Rejected,Passed,Passed and Better value
0,13713.67,,
1,9626.13,,
2,11500.41,,
3,12826.41,,
4,8467.90,,
5,11535.85,,
6,13111.68,,
7,11990.45,,
8,10304.92,,
9,12667.58,,
10,11266.34,,
11,11041.53,,
12,12364.35,,
13,13057.06,,
14,10910.22,,
15,13207.48,,
16,11400.36,,
17,11784.65,,
18,10374.62,,
19,10882.79,,
20,10840.17,,
21,13713.67,,
22,12279.82,,
23,11041.43,,
24,11350.53,,
25,9518.08,,
26,11902.17,,
27,12081.07,,
28,10118.77,,
29,10196.71,,
30,10035.59,,
31,11794.69,,
32,12118.47,,
33,12001.80,,
34,8340.98,,
35,8904.29,,
36,11487.81,,
37,11729.54,,
38,12247.38,,
39,10018.64,,
40,10587.52,,
41,9598.39,,
42,12261.56,,
43,11848.52,,
44,10987.51,,
45,10389.50,,
46,10941.06,,
47,12517.16,,
48,11024.83,,
49,9762.93,,
50,11822.98,,
51,11868.08,,
52,13058.08,,
53,12066.50,,
54,11542.42,,
55,9862.19,,
56,9927.05,,
57,11420.80,,
58,10793.41,,
59,10263.21,,
60,11663.56,,
61,13307.87,,
62,13713.67,,
63,10937.61,,
64,9024.93,,
65,12426.95,,
66,12205.30,,
67,11529.26,,
68,12891.50,,
69,10975.61,,
70,11593.13,,
71,9597.44,,
72,9781.02,,
73,9371.89,,
74,9300.55,,
75,10386.57,,
76,9940.04,,
77,11709.05,,
78,11492.46,,
79,12264.92,,
80,10851.07,,
81,9856.37,,
82,12781.08,,
83,11584.12,,
84,12760.11,,
85,9833.64,,
86,10114.06,,
87,10227.71,,
88,9139.40,,
89,8562.39,,
90,11505.19,,
91,9033.65,,
92,11903.54,,
93,10391.80,,
94,11783.59,,
95,9876.13,,
96,10635.32,,
97,13194.38,,
98,11407.62,,
99,8965.52,,
100,8956.24,,
101,13389.93,,
102,12008.78,,
103,9713.84,,
104,11451.95,,
105,10637.69,,
106,12660.33,,
107,11630.79,,
108,10190.34,,
109,8990.85,,
110,11652.28,,
111,10773.34,,
112,10859.25,,
113,12408.73,,
114,12912.87,,
115,9093.44,,
116,11355.24,,
117,11818.86,,
118,11463.74,,
119,8522.39,,
120,12673.07,,
121,10811.64,,
122,11713.94,,
123,13713.67,,
124,13312.34,,
