evaluation,entry,valid,reason,cost,best_cost,tt,tb,TBase,Base,LToe,StemDB,StemSP,ToeDB,ToeSP,HeelDB,HeelSP
1,initial,True,PASS_IMPLEMENTED_PROJECT_CHECKS,27155.9694000000,27155.9694000000,0.6000000000,0.6000000000,0.7500000000,3.5000000000,1.0000000000,104,110,104,110,104,110
2,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,23896.7677800000,23896.7677800000,0.5500000000,0.6000000000,0.7000000000,3.5000000000,0.8000000000,104,111,104,111,104,110
3,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,25087.6270400000,23896.7677800000,0.5500000000,0.5500000000,0.6000000000,3.5000000000,0.9000000000,104,110,104,111,104,110
4,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,23187.0477650000,23187.0477650000,0.5750000000,0.6000000000,0.4500000000,3.5000000000,0.9000000000,104,110,104,111,104,112
5,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,23187.0477650000,0.5250000000,0.6000000000,0.3000000000,3.5000000000,0.8000000000,102,112,104,113,104,112
6,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,21603.6376500000,21603.6376500000,0.5250000000,0.5500000000,0.7000000000,3.5000000000,0.9000000000,103,111,104,111,102,110
7,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,22689.4589800000,21603.6376500000,0.5500000000,0.5500000000,0.7500000000,3.5000000000,1.0000000000,104,112,104,111,104,110
8,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,21603.6376500000,0.5000000000,0.5500000000,0.7500000000,3.5000000000,0.8000000000,102,113,102,110,100,110
9,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,21729.8398850000,21603.6376500000,0.5250000000,0.5500000000,0.7500000000,3.0000000000,1.0000000000,103,110,102,111,103,111
10,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,18576.8526550000,18576.8526550000,0.4750000000,0.6000000000,0.7500000000,3.0000000000,0.9000000000,101,110,104,111,102,110
11,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,23813.3698180000,18576.8526550000,0.4500000000,0.5500000000,0.7000000000,3.5000000000,0.8000000000,103,110,104,113,104,110
12,neighbor,False,INVALID_GEOMETRY_OR_INPUT,999999999.0000000000,18576.8526550000,0.4750000000,0.6000000000,0.7000000000,2.5000000000,1.0000000000,103,110,104,112,104,110
13,neighbor,False,ENVELOPE_BASE_CONTACT,999999999.0000000000,18576.8526550000,0.5000000000,0.6000000000,0.5000000000,2.5000000000,0.9000000000,102,110,104,112,102,110
14,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,18576.8526550000,0.5000000000,0.5000000000,0.7500000000,3.5000000000,0.9000000000,100,111,104,110,102,110
15,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,18576.8526550000,0.4250000000,0.6000000000,0.6500000000,3.5000000000,0.9000000000,103,110,102,111,100,111
16,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,18576.8526550000,0.5000000000,0.6000000000,0.7500000000,3.0000000000,1.0000000000,100,112,104,110,101,111
17,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,18576.8526550000,0.5000000000,0.6000000000,0.7500000000,3.5000000000,0.7000000000,100,112,103,111,102,111
18,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,18576.8526550000,0.4750000000,0.5500000000,0.7000000000,2.5000000000,0.8000000000,102,110,102,113,101,111
19,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,18576.8526550000,0.5000000000,0.5000000000,0.7500000000,3.0000000000,0.7000000000,100,111,102,112,103,111
20,neighbor,False,INVALID_GEOMETRY_OR_INPUT,999999999.0000000000,18576.8526550000,0.4750000000,0.6000000000,0.7500000000,2.5000000000,1.0000000000,102,110,104,111,103,110
21,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,18576.8526550000,0.4250000000,0.6000000000,0.7500000000,3.5000000000,0.7000000000,100,111,104,110,100,110
22,neighbor,False,INVALID_GEOMETRY_OR_INPUT,999999999.0000000000,18576.8526550000,0.5250000000,0.6000000000,0.5500000000,2.5000000000,1.0000000000,101,110,104,112,103,110
23,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,19964.9736750000,18576.8526550000,0.4250000000,0.5000000000,0.6500000000,3.5000000000,1.0000000000,102,110,103,111,104,111
24,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,18576.8526550000,0.4750000000,0.5000000000,0.5500000000,3.0000000000,1.0000000000,102,110,102,110,100,112
25,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,18576.8526550000,0.4250000000,0.5500000000,0.7500000000,3.5000000000,1.0000000000,100,110,103,110,100,110
26,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,18576.8526550000,0.4500000000,0.6000000000,0.7500000000,3.5000000000,0.7000000000,102,112,103,110,101,110
27,neighbor,False,INVALID_GEOMETRY_OR_INPUT,999999999.0000000000,18576.8526550000,0.5250000000,0.6000000000,0.7000000000,2.5000000000,1.0000000000,102,110,104,113,104,110
28,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,18576.8526550000,0.5250000000,0.6000000000,0.7500000000,3.0000000000,1.0000000000,101,112,104,112,100,110
29,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,18576.8526550000,0.5250000000,0.6000000000,0.6000000000,3.0000000000,0.7000000000,100,110,104,110,103,110
30,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,18576.8526550000,0.4500000000,0.6000000000,0.7500000000,3.0000000000,1.0000000000,100,112,102,110,104,110
31,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,18576.8526550000,0.5250000000,0.6000000000,0.6000000000,3.0000000000,1.0000000000,100,110,102,110,100,110
32,neighbor,False,ENVELOPE_BASE_CONTACT,999999999.0000000000,18576.8526550000,0.5000000000,0.5000000000,0.7000000000,2.5000000000,0.8000000000,101,110,104,113,103,111
33,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,18576.8526550000,0.4500000000,0.6000000000,0.7500000000,3.5000000000,1.0000000000,100,110,104,111,100,110
34,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,18576.8526550000,0.4250000000,0.6000000000,0.7000000000,2.5000000000,0.8000000000,100,110,104,110,100,110
35,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,18576.8526550000,0.4250000000,0.6000000000,0.7000000000,3.5000000000,0.9000000000,101,111,103,111,104,111
36,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,18576.8526550000,0.4250000000,0.6000000000,0.7500000000,3.5000000000,1.0000000000,101,110,104,112,100,111
37,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,18576.8526550000,0.4500000000,0.5000000000,0.7000000000,3.0000000000,0.7000000000,101,110,104,110,100,110
38,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,20328.4358000000,18576.8526550000,0.5250000000,0.6000000000,0.6000000000,3.5000000000,0.7000000000,102,110,104,111,104,112
39,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,18576.8526550000,0.5250000000,0.6000000000,0.7500000000,2.5000000000,0.9000000000,100,112,102,111,100,112
40,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,18576.8526550000,0.4250000000,0.6000000000,0.7500000000,3.0000000000,0.9000000000,100,111,104,110,104,110
41,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,18576.8526550000,0.5000000000,0.5500000000,0.7500000000,3.0000000000,0.8000000000,101,112,103,113,101,110
42,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,18576.8526550000,0.5250000000,0.6000000000,0.6500000000,2.5000000000,0.7000000000,103,110,104,113,100,112
43,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,17931.0461590000,17931.0461590000,0.5250000000,0.5500000000,0.7500000000,3.0000000000,1.0000000000,101,110,104,113,102,112
44,neighbor,False,INVALID_GEOMETRY_OR_INPUT,999999999.0000000000,17931.0461590000,0.5250000000,0.5500000000,0.6000000000,2.5000000000,1.0000000000,103,112,102,113,102,110
45,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,17931.0461590000,0.5500000000,0.6000000000,0.6000000000,3.5000000000,1.0000000000,100,111,102,112,104,113
46,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,17931.0461590000,0.5000000000,0.5500000000,0.6500000000,3.5000000000,0.8000000000,103,110,104,113,101,113
47,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,22403.0256240000,17931.0461590000,0.5000000000,0.5500000000,0.7500000000,3.0000000000,1.0000000000,103,110,104,113,104,110
48,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,17931.0461590000,0.5500000000,0.5500000000,0.5500000000,3.0000000000,1.0000000000,100,112,102,113,101,111
49,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,17931.0461590000,0.5250000000,0.5500000000,0.7000000000,2.5000000000,0.9000000000,103,110,104,112,101,113
50,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,20182.3172490000,17931.0461590000,0.5250000000,0.6000000000,0.7500000000,3.5000000000,0.9000000000,101,110,104,111,104,113
51,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,17931.0461590000,0.4750000000,0.5500000000,0.5000000000,2.5000000000,0.9000000000,100,112,102,113,103,113
52,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,17931.0461590000,0.5750000000,0.6000000000,0.7500000000,3.0000000000,0.8000000000,102,112,104,113,103,111
53,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,17931.0461590000,0.4750000000,0.6000000000,0.7500000000,3.5000000000,1.0000000000,101,110,102,113,104,111
54,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,20352.3039660000,17931.0461590000,0.5500000000,0.6000000000,0.7500000000,3.5000000000,1.0000000000,101,110,104,111,104,113
55,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,17931.0461590000,0.5250000000,0.6000000000,0.7000000000,3.0000000000,0.8000000000,102,110,104,113,100,112
56,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,17931.0461590000,0.5250000000,0.6000000000,0.7500000000,2.5000000000,0.8000000000,100,112,104,113,104,111
57,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,17931.0461590000,0.5000000000,0.5000000000,0.5500000000,2.5000000000,0.8000000000,103,110,103,111,101,113
