No.,Rejected,Passed,Passed and Better value
0,21582.53,,
1,16296.82,,
2,18480.00,,
3,20270.88,,
4,14535.01,,
5,18683.90,,
6,20618.28,,
7,19366.40,,
8,17151.02,,
9,20110.78,,
10,18245.86,,
11,18162.93,,
12,19675.22,,
13,20690.11,,
14,17994.60,,
15,20936.70,,
16,18438.39,,
17,18972.79,,
18,17349.20,,
19,17832.40,,
20,17826.31,,
21,21582.53,,
22,19523.46,,
23,18064.93,,
24,18404.37,,
25,15961.27,,
26,19375.46,,
27,19266.78,,
28,16841.35,,
29,16719.55,,
30,16478.84,,
31,19100.14,,
32,19248.39,,
33,18946.36,,
34,14206.65,,
35,15490.71,,
36,18708.01,,
37,19012.09,,
38,19396.34,,
39,16539.30,,
40,17467.44,,
41,16241.52,,
42,19615.24,,
43,18755.97,,
44,17948.10,,
45,17241.76,,
46,17955.83,,
47,19867.81,,
48,18033.06,,
49,16312.15,,
50,19208.52,,
51,19135.46,,
52,20660.18,,
53,19238.41,,
54,18850.56,,
55,16451.37,,
56,16657.40,,
57,18680.17,,
58,17752.78,,
59,16774.94,,
60,18981.09,,
61,21031.25,,
62,21582.53,,
63,18124.10,,
64,15422.50,,
65,19966.88,,
66,19802.90,,
67,18428.76,,
68,20402.76,,
69,17952.08,,
70,19037.69,,
71,16204.42,,
72,16486.22,,
73,15741.29,,
74,15727.94,,
75,17134.08,,
76,16832.26,,
77,18739.57,,
78,18569.59,,
79,19506.96,,
80,18041.56,,
81,16802.88,,
82,20260.46,,
83,18985.68,,
84,20381.75,,
85,16396.89,,
86,16760.65,,
87,16874.63,,
88,15490.99,,
89,14646.30,,
90,18620.72,,
91,15368.76,,
92,19082.28,,
93,17343.20,,
94,19159.06,,
95,16568.53,,
96,17505.76,,
97,20883.63,,
98,18382.76,,
99,15295.23,,
100,15380.67,,
101,21105.75,,
102,19021.98,,
103,16295.05,,
104,18710.45,,
105,17466.15,,
106,20031.25,,
107,18635.52,,
108,16818.67,,
109,15108.59,,
110,18990.73,,
111,17737.31,,
112,17869.59,,
113,19733.87,,
114,20396.41,,
115,15722.61,,
116,18501.37,,
117,19054.48,,
118,18508.80,,
119,14584.45,,
120,20174.15,,
121,17539.61,,
122,19065.84,,
123,21582.53,,
124,20939.70,,
