No.,Rejected,Passed,Passed and Better value
0,21582.53,,
1,16296.82,,
2,18480.00,,
3,20270.88,,
4,14535.01,,
5,18683.90,,
6,20618.28,,
7,19366.40,,
8,17151.02,,
9,20110.78,,
10,18245.86,,
11,18162.93,,
12,19675.22,,
13,20690.11,,
14,17994.60,,
15,20936.70,,
16,18438.39,,
17,18972.79,,
18,17349.20,,
19,17832.40,,
20,17826.31,,
21,17141.01,,
22,16038.28,,
23,14834.19,,
24,16141.82,,
25,17904.36,,
26,15166.15,,
27,15101.49,,
28,15968.99,,
29,15335.12,,
30,15527.31,,
31,13859.06,,
32,13463.15,,
33,17934.01,,
34,14424.21,,
35,13367.56,,
36,13459.11,,
37,15442.15,,
38,15158.12,,
39,17767.28,,
40,12784.42,,
41,12513.24,,
42,17349.23,,
43,15647.51,,
44,14211.28,,
45,16260.09,,
46,16585.28,,
47,14212.27,,
48,11355.75,,
49,16577.59,,
50,12544.22,,
51,15816.80,,
52,12942.79,,
53,17925.63,,
54,17621.12,,
55,18839.24,,
56,12229.23,,
57,15513.17,,
58,15066.30,,
59,15321.59,,
60,14491.34,,
61,10480.85,,
62,16321.53,,
63,11625.26,,
64,13029.99,,
65,12444.15,,
66,9815.13,,
67,12568.72,,
68,15298.67,,
69,15895.89,,
70,11644.70,,
71,17484.78,,
72,13352.91,,
73,14189.08,,
74,13451.91,,
75,14806.74,,
76,11867.98,,
77,12921.00,,
78,11954.56,,
79,14293.50,,
80,12851.99,,
81,15141.72,,
82,13764.61,,
83,16994.39,,
84,10319.55,,
85,13378.59,,
86,13209.21,,
87,11481.20,,
88,13606.42,,
89,14521.75,,
90,14031.50,,
91,16604.47,,
92,12494.94,,
93,13764.42,,
94,11214.19,,
95,18461.07,,
96,14821.42,,
97,12311.56,,
98,13493.79,,
99,16222.88,,
100,16798.99,,
101,13913.69,,
102,15878.46,,
103,16066.80,,
104,14077.76,,
105,12379.18,,
106,13325.28,,
107,15700.95,,
108,15845.37,,
109,17798.60,,
110,12327.03,,
111,13389.28,,
112,13565.21,,
113,14919.87,,
114,11576.50,,
115,12768.27,,
116,14432.00,,
117,12767.88,,
118,11318.93,,
119,11513.12,,
120,11019.21,,
121,16060.12,,
122,15835.50,,
123,16146.55,,
124,13905.33,,
