No.,Rejected,Passed,Passed and Better value
0,,,21582.53
1,,,19468.92
2,16141.45,,
3,,,16576.77
4,,16646.04,
5,16066.43,,
6,14825.72,,
7,15932.77,,
8,16774.51,,
9,13240.45,,
10,,18541.33,
11,13311.77,,
12,16818.98,,
13,15650.86,,
14,14384.45,,
15,14880.91,,
16,14393.88,,
17,17471.85,,
18,,,14518.20
19,,,13580.81
20,13317.45,,
21,,14922.04,
22,9272.00,,
23,,,11060.86
24,12930.17,,
25,10013.42,,
26,8267.56,,
27,12876.84,,
28,8742.86,,
29,11893.72,,
30,10191.09,,
31,12656.83,,
32,14959.20,,
33,,11107.37,
34,9837.19,,
35,11267.78,,
36,11055.05,,
37,9980.09,,
38,8427.15,,
39,7723.08,,
40,9894.20,,
41,12689.09,,
42,,13478.02,
43,9701.84,,
44,7569.65,,
45,9647.01,,
46,11354.86,,
47,10343.96,,
48,,17365.48,
49,9497.22,,
50,11724.35,,
51,8409.12,,
52,10262.23,,
53,12022.63,,
54,,,10702.83
55,13421.30,,
56,13405.88,,
57,9180.82,,
58,7318.83,,
59,11579.33,,
60,9532.15,,
61,,,10216.83
62,11898.63,,
63,,,9770.92
64,10899.78,,
65,12013.22,,
66,9731.33,,
67,8076.09,,
68,12289.10,,
69,8862.12,,
70,12168.15,,
71,,15239.49,
72,9439.54,,
73,11442.42,,
74,7923.98,,
75,,10532.17,
76,9471.14,,
77,8959.11,,
78,10388.11,,
79,10607.51,,
80,,11452.88,
81,12367.96,,
82,10310.79,,
83,10835.60,,
84,13358.82,,
85,10293.13,,
86,15956.56,,
87,,12180.63,
88,8017.75,,
89,8486.97,,
90,8216.39,,
91,7845.55,,
92,10100.84,,
93,9879.69,,
94,8953.75,,
95,8306.91,,
96,9941.81,,
97,8915.10,,
98,9165.62,,
99,9058.86,,
100,8126.33,,
101,13175.39,,
102,9867.85,,
103,8163.53,,
104,8081.12,,
105,8378.09,,
106,9164.24,,
107,8937.50,,
108,8652.83,,
109,11096.07,,
110,9829.72,,
111,,11858.75,
112,7080.31,,
113,9162.12,,
114,13362.88,,
115,11971.48,,
116,,11391.80,
117,10902.60,,
118,8360.21,,
119,12174.10,,
120,,12543.05,
121,8006.59,,
122,8340.66,,
123,12476.97,,
124,8737.26,,
125,13170.64,,
126,8168.51,,
127,8980.39,,
128,12248.96,,
129,9295.61,,
130,9793.75,,
131,,12227.10,
132,10811.74,,
133,11960.40,,
134,12478.08,,
135,10394.02,,
136,9890.88,,
137,12978.56,,
138,14295.31,,
139,9411.46,,
140,11865.05,,
141,11613.80,,
142,,10240.44,
143,12115.14,,
144,11941.44,,
145,8098.77,,
146,16319.55,,
147,11544.30,,
148,8784.75,,
149,8732.82,,
150,,11559.10,
151,8217.03,,
152,10404.56,,
153,9069.49,,
154,9106.82,,
155,7634.67,,
156,10134.90,,
157,,12390.71,
158,9134.56,,
159,8546.79,,
160,10624.65,,
161,12407.69,,
162,9910.34,,
163,,11933.76,
164,10023.63,,
165,9259.93,,
166,8734.55,,
167,9901.85,,
168,,13997.16,
169,13798.51,,
170,10095.38,,
171,12586.00,,
172,11180.16,,
173,11500.43,,
174,7497.84,,
175,10379.91,,
176,9946.48,,
177,10872.63,,
178,9851.43,,
179,9609.63,,
180,7398.37,,
181,,12122.76,
182,8111.70,,
183,8135.99,,
184,7758.42,,
185,,10093.31,
186,13857.39,,
187,8878.85,,
188,8825.26,,
189,8030.71,,
190,8038.48,,
191,13292.16,,
192,7681.40,,
193,,14903.96,
194,10805.03,,
195,13718.75,,
196,15109.42,,
197,8733.25,,
198,8349.78,,
199,8998.17,,
200,12448.28,,
201,9466.68,,
202,7812.51,,
203,12055.41,,
204,10450.95,,
205,10096.65,,
206,10274.67,,
207,,,9625.41
208,8367.32,,
209,8723.88,,
210,,11777.80,
211,16005.02,,
212,9199.47,,
213,8491.83,,
214,9818.09,,
215,9256.43,,
216,10984.50,,
217,,11780.22,
218,,13126.80,
219,11341.52,,
220,11231.99,,
221,10250.62,,
222,10134.19,,
223,8133.50,,
224,9819.45,,
225,11984.57,,
226,7976.22,,
227,7636.83,,
228,9328.84,,
229,9380.09,,
230,7941.73,,
231,8068.07,,
232,9808.79,,
233,9395.75,,
234,10546.87,,
235,10172.89,,
236,8195.38,,
237,9416.73,,
238,13764.89,,
239,12013.80,,
240,10500.52,,
241,8382.27,,
242,9610.54,,
243,13641.83,,
244,,,9208.98
245,13567.57,,
246,,10659.30,
247,13375.73,,
248,8657.41,,
249,13044.69,,
250,10374.28,,
251,12165.67,,
252,9312.74,,
253,9759.59,,
254,8992.11,,
255,11912.79,,
256,8630.59,,
257,9493.46,,
258,11857.82,,
259,,12287.46,
260,,9609.87,
261,9579.78,,
262,8443.66,,
263,9255.20,,
264,,12040.23,
265,7807.18,,
266,10258.80,,
267,11885.22,,
268,9575.84,,
269,12100.52,,
270,8516.71,,
271,11746.81,,
272,8981.45,,
273,8587.64,,
274,9025.87,,
275,,10525.38,
276,9031.38,,
277,10391.51,,
278,9521.64,,
279,9406.50,,
280,7872.66,,
281,7903.29,,
282,9751.98,,
283,9871.02,,
284,9268.64,,
285,8178.06,,
286,,12691.18,
287,14690.25,,
288,11373.14,,
289,9541.52,,
290,13208.92,,
291,,12034.74,
292,10026.81,,
293,8341.20,,
294,7683.22,,
295,8664.37,,
296,8307.89,,
297,10934.54,,
298,,9685.78,
299,9794.71,,
300,8172.25,,
301,8277.12,,
302,,10563.59,
303,7640.26,,
304,8666.44,,
305,9224.12,,
306,9336.05,,
307,9053.49,,
308,7960.48,,
309,13543.51,,
310,10417.06,,
311,10851.89,,
312,9537.95,,
313,7767.55,,
314,,10722.88,
315,8575.43,,
316,,11277.33,
317,8894.78,,
318,10687.55,,
319,,9965.34,
320,10065.29,,
321,8228.43,,
322,,11134.02,
323,12545.37,,
324,9281.98,,
325,,12820.47,
326,9365.15,,
327,12370.04,,
328,9821.43,,
329,8799.26,,
330,11608.42,,
331,10150.75,,
332,12531.29,,
333,11950.89,,
334,,,8919.74
335,9448.64,,
336,11058.72,,
337,7028.65,,
338,9196.63,,
339,6879.31,,
340,11708.37,,
341,8161.19,,
342,8672.42,,
343,8943.10,,
344,8527.58,,
345,8494.39,,
346,8291.30,,
347,7563.20,,
348,8009.11,,
349,9595.14,,
350,9392.93,,
