No.,Rejected,Passed,Passed and Better value
0,21582.53,,
1,17724.75,,
2,14323.75,,
3,17387.89,,
4,20599.54,,
5,11662.89,,
6,17586.71,,
7,12647.31,,
8,18546.65,,
9,14444.39,,
10,15659.00,,
11,16369.75,,
12,17473.98,,
13,14228.29,,
14,19602.69,,
15,17678.23,,
16,20523.17,,
17,18982.64,,
18,19015.69,,
19,20587.56,,
20,16079.38,,
21,19809.72,,
22,17392.46,,
23,14783.32,,
24,15853.36,,
25,19275.94,,
26,18179.23,,
27,14595.31,,
28,14868.82,,
29,18100.60,,
30,17681.32,,
31,18881.00,,
32,15984.99,,
33,13180.45,,
34,18667.56,,
35,15912.13,,
36,20544.79,,
37,13632.45,,
38,13431.57,,
39,13315.26,,
40,14040.25,,
41,14319.35,,
42,15650.94,,
43,15686.74,,
44,16312.37,,
45,16917.22,,
46,13615.16,,
47,13797.74,,
48,18013.31,,
49,18384.20,,
50,19966.88,,
51,16367.75,,
52,18384.20,,
53,13633.20,,
54,17625.84,,
55,19159.06,,
56,18318.26,,
57,14071.99,,
58,15468.35,,
59,15186.41,,
60,20936.70,,
61,17090.60,,
62,17887.91,,
63,14066.13,,
64,19925.03,,
65,15401.75,,
66,15553.48,,
67,14992.09,,
68,13374.12,,
69,13118.97,,
70,13935.52,,
71,19713.20,,
72,20683.98,,
73,19311.55,,
74,15202.42,,
75,15968.16,,
76,18142.14,,
77,20321.49,,
78,13521.80,,
79,18001.36,,
80,19896.20,,
81,13736.62,,
82,19925.03,,
83,15990.52,,
84,15069.37,,
85,14820.17,,
86,20155.64,,
87,13975.05,,
88,20727.82,,
89,12427.54,,
90,20465.12,,
91,18353.01,,
92,16901.55,,
93,20683.98,,
94,13444.98,,
95,21364.75,,
96,13830.90,,
97,15130.37,,
98,15044.88,,
99,21582.53,,
100,18318.26,,
101,15939.44,,
102,14399.12,,
103,15307.97,,
104,16693.11,,
105,20155.64,,
106,17180.71,,
107,20938.21,,
108,20321.49,,
109,14241.36,,
110,14426.21,,
111,18384.20,,
112,15045.06,,
113,13372.70,,
114,15249.11,,
115,20876.29,,
116,14398.13,,
117,16838.38,,
118,16631.70,,
119,17066.95,,
120,20311.30,,
121,15930.89,,
122,14486.50,,
123,16703.49,,
124,14950.50,,
