No.,Rejected,Passed,Passed and Better value
0,,,13713.67
1,,,9917.09
2,11530.32,,
3,,,9523.14
4,,,7745.13
5,9479.35,,
6,8946.19,,
7,9229.50,,
8,,,
9,8966.82,,
10,,7841.65,
11,,8813.53,
12,9363.83,,
13,9765.87,,
14,7885.80,,
15,,,
16,,,
17,8852.02,,
18,7501.57,,
19,7239.59,,
20,,,
21,,,
22,,,
23,,,
24,9023.86,,
25,8509.73,,
26,7549.11,,
27,6937.41,,
28,7660.08,,
29,,,7248.33
30,,8551.17,
31,,9604.10,
32,,8904.65,
33,6262.88,,
34,6957.95,,
35,7598.85,,
36,,,7145.15
37,,,
38,6327.23,,
39,6603.26,,
40,6675.56,,
41,9146.89,,
42,7990.24,,
43,,,
44,,7905.36,
45,8170.99,,
46,9072.45,,
47,7263.42,,
48,7483.28,,
49,,7483.24,
50,9338.07,,
51,,,
52,8538.79,,
53,7034.95,,
54,7870.10,,
55,7313.99,,
56,,8896.16,
57,7908.93,,
58,7201.17,,
59,7696.59,,
60,,9423.89,
61,7414.21,,
62,6258.39,,
63,8269.54,,
64,,,
65,,8087.27,
66,,8992.78,
67,,,
68,,7889.38,
69,7102.47,,
70,6757.34,,
71,7542.57,,
72,6405.43,,
73,7946.07,,
74,7125.76,,
75,,,
76,9183.28,,
77,,7735.65,
78,7405.06,,
79,6802.86,,
80,,8589.50,
81,,8586.84,
82,7731.39,,
83,6707.42,,
84,7461.50,,
85,6041.65,,
86,6194.84,,
87,6576.15,,
88,6318.49,,
89,6189.66,,
90,6112.36,,
91,,7177.35,
92,,,6719.29
93,6490.26,,
94,6352.85,,
95,,7950.33,
96,,7234.61,
97,,6876.75,
98,6662.04,,
99,,9158.11,
100,,8039.80,
101,,7480.64,
102,,7145.15,
103,,10011.61,
104,,8608.79,
105,,7907.39,
106,,7486.55,
107,,6745.47,
108,,,6715.27
109,6700.16,,
110,6691.10,,
111,,6815.96,
112,,6762.26,
113,,6735.41,
114,,6719.29,
115,,6906.59,
116,,6822.67,
117,,6780.72,
118,,6755.54,
119,7048.19,,
120,,6917.07,
121,,6851.52,
122,,6812.18,
123,7148.25,,
124,,6983.78,
