No.,Rejected,Passed,Passed and Better value
0,,,8646.94
1,,8877.74,
2,9501.55,,
3,9925.80,,
4,7901.81,,
5,,10370.97,
6,9339.42,,
7,8397.75,,
8,8285.62,,
9,8231.42,,
10,7120.16,,
11,,9227.21,
12,9523.57,,
13,,8986.63,
14,9049.85,,
15,8190.36,,
16,11469.46,,
17,7766.64,,
18,8075.75,,
19,,9165.61,
20,10857.64,,
21,10985.28,,
22,,8668.85,
23,8520.48,,
24,10033.76,,
25,,8646.94,
26,,8723.64,
27,8180.07,,
28,,8997.59,
29,8528.59,,
30,11039.81,,
31,7890.81,,
32,8589.96,,
33,7650.09,,
34,,8723.64,
35,9674.24,,
36,8112.12,,
37,,9249.38,
38,,8954.05,
39,7916.41,,
40,12190.00,,
41,8198.91,,
42,10497.93,,
43,11544.51,,
44,9126.56,,
45,8454.24,,
46,,,8625.02
47,,9207.11,
48,8779.08,,
49,7697.96,,
50,10060.96,,
51,,9987.50,
52,,8668.85,
53,9652.33,,
54,,9282.80,
55,11688.93,,
56,,12102.51,
57,7456.18,,
58,11079.14,,
59,,9305.78,
60,8168.44,,
61,8589.96,,
62,,8800.35,
63,8176.99,,
64,8571.12,,
65,8168.44,,
66,7737.19,,
67,,8723.64,
68,,9305.78,
69,,10134.22,
70,12168.08,,
71,9890.62,,
72,13400.68,,
73,8168.44,,
74,6906.94,,
75,9557.14,,
76,,8792.13,
77,8475.94,,
78,,9087.96,
79,,8683.46,
80,,9429.57,
81,10378.29,,
82,10738.57,,
83,11183.92,,
84,9021.37,,
85,,8879.24,
86,6873.85,,
87,7894.49,,
88,,,8551.97
89,8516.90,,
90,7291.81,,
91,8876.40,,
92,8262.92,,
93,8720.91,,
94,7894.49,,
95,8916.89,,
96,7456.18,,
97,8556.11,,
98,8033.34,,
99,,9637.14,
100,7967.55,,
101,,11491.94,
102,7784.91,,
103,7456.18,,
104,11079.14,,
105,9450.52,,
106,,9455.80,
107,10258.32,,
108,,8727.29,
109,9744.31,,
110,9652.33,,
111,,8859.09,
112,8554.35,,
113,,8573.88,
114,7894.49,,
115,8190.65,,
116,8267.22,,
117,,8727.29,
118,9874.32,,
119,7829.08,,
120,8475.26,,
121,8117.07,,
122,,8741.91,
123,,8551.97,
124,,8682.04,
125,7456.18,,
126,7770.27,,
127,,8924.54,
128,,9831.11,
129,,8946.45,
130,8475.26,,
131,7924.02,,
132,8425.51,,
133,,8806.19,
134,10378.29,,
135,9393.10,,
136,,8914.79,
137,8168.44,,
138,9666.85,,
139,9450.52,,
140,8535.98,,
141,8299.05,,
142,9996.91,,
143,,8913.58,
144,7456.18,,
145,8275.04,,
146,8987.46,,
147,8359.27,,
148,8347.86,,
149,7784.91,,
150,,8610.02,
151,,11020.35,
152,,8913.58,
153,,9092.56,
154,6923.60,,
155,,8752.05,
156,10378.29,,
157,7784.91,,
158,,8576.06,
159,8168.44,,
160,,10735.74,
161,11591.00,,
162,7898.85,,
163,7967.55,,
164,12168.08,,
165,8414.68,,
166,8723.51,,
167,8510.88,,
168,8917.28,,
169,,8682.04,
170,9513.54,,
171,7500.01,,
172,,8625.02,
173,9940.87,,
174,,8946.45,
175,9940.87,,
176,10741.66,,
177,,8946.45,
178,12918.74,,
179,12033.29,,
180,9771.93,,
181,9194.85,,
182,9450.52,,
183,,8806.19,
184,,8806.19,
185,7193.19,,
186,10008.79,,
187,8103.94,,
188,,8914.79,
189,,8682.04,
190,,8913.58,
191,8077.77,,
192,9045.53,,
193,8745.88,,
194,7291.81,,
195,7675.33,,
196,8168.44,,
197,,10099.58,
198,8335.18,,
199,,8650.59,
200,,9235.00,
201,8455.54,,
202,9194.85,,
203,,9235.00,
204,8168.44,,
205,12584.27,,
206,8033.51,,
207,10205.33,,
208,,8804.69,
209,8252.42,,
210,7784.91,,
211,10483.56,,
212,8625.69,,
213,,8727.29,
214,,8610.41,
215,7252.00,,
216,,9209.88,
217,8515.81,,
218,10610.91,,
219,8961.09,,
220,8335.18,,
221,10153.76,,
222,,10603.52,
223,7456.18,,
224,9735.55,,
225,8359.27,,
226,9652.33,,
227,,8859.09,
228,7675.33,,
229,7500.01,,
230,,8576.06,
231,8117.63,,
232,7471.16,,
233,,9193.43,
234,7894.49,,
235,8299.05,,
236,10125.36,,
237,9029.66,,
238,7500.01,,
239,8467.07,,
240,8620.87,,
241,8508.14,,
242,,8727.29,
243,,10646.90,
244,,8727.29,
245,,,8538.42
246,8073.10,,
247,8739.31,,
248,8476.23,,
249,10102.61,,
250,8788.05,,
251,,8582.25,
252,7880.94,,
253,,9795.29,
254,10961.22,,
255,7771.36,,
256,8629.98,,
257,,8910.99,
258,10069.57,,
259,9638.78,,
260,,8791.14,
261,7486.46,,
262,9123.10,,
263,,8551.97,
264,8396.19,,
265,8737.50,,
266,8155.92,,
267,10579.06,,
268,9232.87,,
269,10213.00,,
270,10751.02,,
271,7913.40,,
272,,10491.52,
273,8068.50,,
274,8503.35,,
275,7179.64,,
276,9266.86,,
277,12086.16,,
278,8476.23,,
279,9387.79,,
280,,8713.75,
281,8136.46,,
282,9094.25,,
283,6881.50,,
284,8441.99,,
285,8494.59,,
286,9941.08,,
287,,8634.50,
288,,8713.75,
289,,8582.25,
290,8155.43,,
291,8299.05,,
292,7302.97,,
293,9238.71,,
294,,10709.69,
295,8441.99,,
296,,8576.06,
297,,9221.89,
298,7756.05,,
299,10421.19,,
300,8823.93,,
301,7965.12,,
302,,8933.82,
303,,9511.47,
304,8359.27,,
305,8188.44,,
306,,8743.16,
307,,10075.82,
308,10377.67,,
309,13347.34,,
310,,8792.64,
311,9830.83,,
312,8354.93,,
313,8069.49,,
314,,8538.42,
315,7731.61,,
316,,9079.01,
317,6601.66,,
318,,8576.06,
319,,9219.18,
320,7486.46,,
321,,8705.53,
322,,11477.07,
323,9638.78,,
324,9638.78,,
325,9744.31,,
326,8299.05,,
327,8494.59,,
328,10364.74,,
329,,9134.84,
330,7486.46,,
331,7442.63,,
332,,8925.37,
333,10313.23,,
334,7661.79,,
335,8849.15,,
336,,8538.42,
337,7780.85,,
338,8136.46,,
339,8477.06,,
340,8425.51,,
341,8190.65,,
342,8461.71,,
343,,9079.01,
344,7442.63,,
345,,8914.79,
346,8835.92,,
347,,8925.37,
348,8349.34,,
349,8249.43,,
350,,8910.99,
351,8103.94,,
352,8299.05,,
353,,9385.25,
354,,8925.37,
355,,8728.36,
356,7376.02,,
357,9555.29,,
358,,8576.06,
359,8031.67,,
360,8550.48,,
361,9813.62,,
362,7218.45,,
363,8479.09,,
364,7442.63,,
365,,9712.79,
366,,9154.16,
367,,9967.37,
368,,9154.16,
369,8497.56,,
370,10942.71,,
371,8349.34,,
372,,8713.75,
373,8609.14,,
374,,9912.58,
375,,9137.98,
376,,8682.04,
377,8396.78,,
378,9344.87,,
379,,8560.33,
380,9905.54,,
381,7486.46,,
