No.,Rejected,Passed,Passed and Better value
0,,,21582.53
1,,,16683.06
2,18479.49,,
3,,,16081.59
4,12644.89,,
5,16940.80,,
6,,17357.53,
7,17359.39,,
8,14074.77,,
9,,17371.34,
10,,,14676.57
11,,15334.85,
12,,16858.89,
13,,17890.11,
14,14720.84,,
15,,15811.69,
16,,,13618.25
17,,15409.66,
18,13682.44,,
19,12449.06,,
20,14706.34,,
21,,14461.45,
22,,14503.96,
23,14775.95,,
24,,14582.09,
25,13960.80,,
26,,,13283.82
27,12290.33,,
28,,13459.07,
29,,,13198.48
30,14655.94,,
31,16142.69,,
32,,14980.96,
33,10545.82,,
34,12005.56,,
35,,,13031.93
36,11938.50,,
37,13193.16,,
38,10401.58,,
39,12140.77,,
40,11310.34,,
41,,15744.72,
42,12883.91,,
43,14903.43,,
44,,14164.17,
45,,14429.20,
46,,15382.56,
47,13192.25,,
48,12134.31,,
49,13943.80,,
50,14798.16,,
51,17071.26,,
52,,14480.02,
53,13115.36,,
54,12590.45,,
55,13343.25,,
56,16464.17,,
57,14156.08,,
58,12328.18,,
59,12675.61,,
60,16638.04,,
61,12321.90,,
62,10434.21,,
63,15456.07,,
64,14997.80,,
65,12788.51,,
66,15441.85,,
67,13213.14,,
68,13456.32,,
69,11946.50,,
70,11439.45,,
71,11777.84,,
72,10354.09,,
73,13603.38,,
74,12118.03,,
75,12640.79,,
76,14402.71,,
77,,13247.48,
78,12922.52,,
79,11942.66,,
80,,14354.98,
81,13926.08,,
82,14295.99,,
83,11549.88,,
84,13368.25,,
85,10402.82,,
86,12321.66,,
87,12000.03,,
88,11839.22,,
89,11742.73,,
90,,13072.13,
91,12500.35,,
92,12214.45,,
93,12042.92,,
94,,14037.02,
95,,13143.61,
96,12696.90,,
97,12428.87,,
98,,15544.66,
99,,14148.70,
100,,13450.72,
101,,13031.93,
102,,16610.06,
103,,14858.97,
104,,13983.42,
105,,13458.09,
106,,13064.27,
107,13026.95,,
108,13008.30,,
109,12997.10,,
110,,13151.34,
111,,13085.00,
112,,13051.83,
113,,13031.93,
114,,13263.29,
115,,13159.63,
116,,13107.81,
117,,13076.71,
118,,13438.21,
119,,13276.25,
120,,13195.27,
121,,13146.68,
122,,13561.82,
123,,13358.65,
124,,13257.07,
125,,13196.12,
126,12335.44,,
127,12212.83,,
128,12151.52,,
129,12114.74,,
130,,,12621.53
131,,,12403.55
132,12294.57,,
133,12229.17,,
134,,12989.36,
135,,12648.77,
136,,12478.48,
137,,,12376.31
138,,13564.09,
139,,13031.93,
140,,12765.85,
141,,12606.20,
142,,13970.24,
143,,13302.69,
144,,12968.92,
145,,12768.66,
146,10234.32,,
147,10017.73,,
148,13317.42,,
149,11482.75,,
150,11466.70,,
151,11416.43,,
152,,13745.18,
153,13198.38,,
154,12732.26,,
155,15321.94,,
156,12242.41,,
157,9997.83,,
158,11852.86,,
159,14413.02,,
160,,12785.69,
161,11691.15,,
162,13252.60,,
163,,13402.89,
164,12919.61,,
165,13282.80,,
166,12195.97,,
167,11539.46,,
168,12852.07,,
169,12581.15,,
170,13311.91,,
171,12943.78,,
172,16128.42,,
173,10480.88,,
174,14369.30,,
175,13106.46,,
176,13563.81,,
177,10602.41,,
178,15377.81,,
179,,13455.92,
180,12594.30,,
181,,13064.17,
182,12262.69,,
183,12408.66,,
184,13895.40,,
185,13790.58,,
186,14099.77,,
187,11858.72,,
188,11062.94,,
189,12039.43,,
190,14531.84,,
191,,15575.62,
192,12829.99,,
193,11780.72,,
194,11661.46,,
195,11695.43,,
196,11666.04,,
197,11344.41,,
198,11183.60,,
199,11087.11,,
200,,12416.51,
201,11844.72,,
202,11558.83,,
203,11387.29,,
204,,13381.40,
205,,12487.98,
206,12041.28,,
207,11773.25,,
208,,14889.04,
209,,13493.08,
210,,12795.09,
211,,12376.31,
212,,15954.44,
213,,14203.34,
214,,13327.79,
215,,12802.47,
216,,12408.65,
217,12371.33,,
218,12352.67,,
219,12341.48,,
220,,12495.72,
221,,12429.38,
222,,12396.21,
223,,12376.31,
224,,12607.67,
225,,12504.01,
226,,12452.18,
227,,12421.09,
228,,12782.59,
229,,12620.62,
230,,12539.64,
231,,12491.05,
232,,12906.20,
233,,12703.03,
234,,12601.45,
235,,12540.50,
236,12335.44,,
237,12212.83,,
238,12151.52,,
239,12114.74,,
240,,12621.53,
241,,12403.55,
242,12294.57,,
243,12229.17,,
244,,12989.36,
245,,12648.77,
246,,12478.48,
247,,12376.31,
248,,13564.09,
249,,13031.93,
250,,12765.85,
251,,12606.20,
252,,13970.24,
253,,13302.69,
254,,12968.92,
255,,12768.66,
256,11889.50,,
257,16183.97,,
258,12468.49,,
259,13237.94,,
260,15199.33,,
261,11404.03,,
262,13259.99,,
263,12387.63,,
264,12407.19,,
265,12030.69,,
266,14967.62,,
267,10898.38,,
268,13824.63,,
269,10771.35,,
270,11673.59,,
271,12022.90,,
272,15151.05,,
273,12293.21,,
274,11351.27,,
275,12243.40,,
276,11428.91,,
277,11982.38,,
278,11206.96,,
279,,13051.80,
280,12158.94,,
281,12093.42,,
282,12090.97,,
283,13272.44,,
284,13311.12,,
285,12268.10,,
286,11947.53,,
287,,13483.57,
288,11949.42,,
289,11883.39,,
290,12287.73,,
291,11164.07,,
292,12964.44,,
293,13014.38,,
294,11300.58,,
295,11360.52,,
296,,13593.20,
297,11522.86,,
298,12921.07,,
299,13345.40,,
300,11117.27,,
301,12335.59,,
302,,14441.26,
303,10366.98,,
304,12005.76,,
305,15809.38,,
306,11666.04,,
307,11344.41,,
308,11183.60,,
309,11087.11,,
310,,12416.51,
311,11844.72,,
312,11558.83,,
313,11387.29,,
314,,13381.40,
315,,12487.98,
316,12041.28,,
317,11773.25,,
318,,14889.04,
319,,13493.08,
320,,12795.09,
321,,12376.31,
322,,15954.44,
323,,14203.34,
324,,13327.79,
325,,12802.47,
326,,12408.65,
327,12371.33,,
328,12352.67,,
329,12341.48,,
330,,12495.72,
331,,12429.38,
332,,12396.21,
333,,12376.31,
334,,12607.67,
335,,12504.01,
336,,12452.18,
337,,12421.09,
338,,12782.59,
339,,12620.62,
340,,12539.64,
341,,12491.05,
342,,12906.20,
343,,12703.03,
344,,12601.45,
345,,12540.50,
346,12335.44,,
347,12212.83,,
348,12151.52,,
