No.,Rejected,Passed,Passed and Better value
0,,,8573.88
1,12066.78,,
2,8135.55,,
3,8563.14,,
4,10439.35,,
5,9935.08,,
6,7608.75,,
7,10081.87,,
8,8020.01,,
9,7836.17,,
10,,9681.25,
11,7713.99,,
12,10379.76,,
13,7815.85,,
14,7505.59,,
15,9852.02,,
16,7350.87,,
17,7844.24,,
18,8372.19,,
19,8243.57,,
20,8435.80,,
21,10447.51,,
22,7203.33,,
23,7553.91,,
24,10277.31,,
25,7900.45,,
26,7580.41,,
27,10171.61,,
28,8087.10,,
29,8400.92,,
30,7599.34,,
31,10960.63,,
32,12174.59,,
33,8853.51,,
34,7431.43,,
35,8469.53,,
36,8329.74,,
37,7735.78,,
38,8391.27,,
39,7648.41,,
40,9482.44,,
41,9557.40,,
42,10411.60,,
43,7931.04,,
44,6121.37,,
45,8349.91,,
46,9144.58,,
47,9773.89,,
48,14426.62,,
49,7698.81,,
50,9322.79,,
51,7462.81,,
52,9276.98,,
53,10217.11,,
54,10034.47,,
55,12373.31,,
56,9593.43,,
57,7104.07,,
58,6175.28,,
59,9701.16,,
60,8749.09,,
61,8894.72,,
62,8891.23,,
63,7179.05,,
64,9209.83,,
65,7806.83,,
66,7478.09,,
67,7313.72,,
68,7215.10,,
69,,8573.88,
70,7989.46,,
71,7697.25,,
72,7521.92,,
73,9560.10,,
74,,8646.94,
75,8190.36,,
76,7916.41,,
77,11101.05,,
78,9674.24,,
79,,8960.84,
80,8532.79,,
81,12190.00,,
82,10400.20,,
83,9505.31,,
84,,8968.37,
85,,8573.88,
86,8508.14,,
87,8475.26,,
88,8455.54,,
89,,8727.29,
90,,8610.41,
91,,,8551.97
92,8516.90,,
93,,8924.54,
94,,8741.91,
95,,8650.59,
96,,8595.80,
97,,9232.73,
98,,8947.37,
99,,8804.69,
100,,8719.08,
101,9450.52,,
102,,9092.56,
103,,8913.58,
104,,8806.19,
105,8299.05,,
106,8190.65,,
107,8136.46,,
108,8103.94,,
109,,8551.97,
110,8359.27,,
111,8262.92,,
112,8205.11,,
113,,8877.15,
114,,8576.06,
115,8425.51,,
116,8335.18,,
117,,9385.25,
118,,8914.79,
119,,8679.56,
120,,,8538.42
121,9744.31,,
122,,9154.16,
123,,8859.09,
124,,8682.04,
