No.,Rejected,Passed,Passed and Better value
0,,,13713.67
1,10029.85,,
2,7873.02,,
3,7967.39,,
4,9987.35,,
5,,,11113.98
6,8915.58,,
7,,11113.98,
8,,,8553.76
9,,,8088.36
10,7123.60,,
11,,,8000.90
12,8786.00,,
13,,,7479.34
14,9055.46,,
15,7067.20,,
16,9546.72,,
17,8209.74,,
18,,7733.03,
19,,7691.12,
20,,7481.76,
21,7210.05,,
22,,8370.21,
23,,8560.82,
24,,9077.26,
25,,,6749.50
26,,7692.77,
27,,7976.09,
28,9597.32,,
29,6857.54,,
30,9252.52,,
31,6199.11,,
32,7307.18,,
33,6993.88,,
34,,,5999.26
35,,7262.90,
36,7049.85,,
37,7203.23,,
38,,8905.37,
39,7131.44,,
40,,7057.54,
41,6246.26,,
42,,6864.84,
43,6699.64,,
44,5088.18,,
45,6238.57,,
46,,6119.21,
47,6065.08,,
48,,6153.59,
49,6913.87,,
50,,6411.61,
51,,6207.33,
52,,6814.58,
53,6515.25,,
54,6434.93,,
55,,7147.22,
56,,7162.31,
57,,,5698.66
58,5841.69,,
59,,7345.88,
60,,7563.02,
61,5668.45,,
62,,5918.41,
63,4786.89,,
64,,6269.76,
65,8716.38,,
66,,6299.86,
67,6099.46,,
68,4904.95,,
69,7551.32,,
70,8784.99,,
71,5998.11,,
72,5998.72,,
73,,7056.57,
74,5234.87,,
75,5008.40,,
76,,8300.87,
77,,5734.59,
78,6277.48,,
79,5977.42,,
80,,5701.74,
81,,6357.12,
82,,5852.98,
83,5953.25,,
84,5302.69,,
85,,5841.80,
86,6085.20,,
87,,5780.79,
88,9400.49,,
89,5496.19,,
90,,5729.46,
91,,8577.35,
92,,6625.78,
93,6116.05,,
94,5234.87,,
95,6941.06,,
96,5403.98,,
97,9324.69,,
98,9822.58,,
99,7119.11,,
100,7406.28,,
101,,7564.63,
102,,6745.89,
103,10668.12,,
104,5818.11,,
105,,7036.32,
106,8962.24,,
107,8174.14,,
108,5708.82,,
109,,5929.66,
110,6171.54,,
111,5883.86,,
112,,8190.24,
113,6078.63,,
114,6257.21,,
115,5441.00,,
116,,5729.46,
117,,8224.99,
118,,7758.38,
119,6782.50,,
120,5953.25,,
121,7006.02,,
122,,8903.10,
123,,6413.19,
124,7108.65,,
125,,8004.52,
126,,5772.77,
127,7019.23,,
128,,7529.57,
129,6526.61,,
130,6365.14,,
131,5475.35,,
132,7174.53,,
133,,5988.90,
134,,8235.76,
135,,6461.17,
136,,7771.49,
137,,6842.44,
138,6501.65,,
139,,6022.75,
140,5368.10,,
141,5683.60,,
142,,7230.39,
143,,7676.71,
144,7080.42,,
145,,6013.24,
146,5164.79,,
147,8000.37,,
148,10739.58,,
149,8539.24,,
150,7872.55,,
151,,5841.80,
152,,8578.02,
153,,5873.41,
154,7181.49,,
155,6420.48,,
156,,6732.81,
157,9241.37,,
158,,6138.46,
159,9952.41,,
160,,6374.45,
161,,6969.83,
162,10815.28,,
163,8104.10,,
164,9703.61,,
165,5086.29,,
166,7086.31,,
167,,6065.80,
168,,7796.19,
169,5581.38,,
170,,7072.84,
171,,7731.30,
172,6711.24,,
173,,7504.60,
174,,8278.66,
175,5496.04,,
176,6819.68,,
177,6833.49,,
178,,8088.97,
179,,5852.98,
180,,5932.13,
181,8500.49,,
182,6523.16,,
183,,8436.58,
184,,6636.94,
185,10324.29,,
186,,7341.77,
187,,5701.74,
188,6607.75,,
189,,7555.93,
190,,7625.08,
191,6691.59,,
192,,6679.62,
193,5952.10,,
194,,5803.38,
195,,6299.86,
196,7942.62,,
197,7960.62,,
198,5635.82,,
199,,6845.37,
200,8280.62,,
201,8975.96,,
202,5936.57,,
203,,5729.46,
204,8390.41,,
205,6393.29,,
206,6033.50,,
207,,7731.85,
208,8126.16,,
209,5645.35,,
210,5898.46,,
211,6827.21,,
212,,6879.30,
213,,6095.03,
214,,6599.58,
215,,6751.01,
216,7050.46,,
217,6768.01,,
218,,6151.78,
219,,6034.19,
220,,7039.38,
221,6811.19,,
222,,5818.56,
223,5550.70,,
224,,6519.61,
225,9186.73,,
226,7388.65,,
227,,7598.21,
