No.,Rejected,Passed,Passed and Better value
0,,,21582.53
1,,,18535.33
2,,,18281.16
3,17368.65,,
4,15568.29,,
5,15650.18,,
6,14642.26,,
7,17972.05,,
8,14539.97,,
9,,,17636.84
10,,,14382.35
11,,,13644.75
12,,,13223.90
13,,13694.37,
14,,13408.78,
15,10747.59,,
16,,,12668.38
17,10784.60,,
18,13119.76,,
19,12445.57,,
20,12413.05,,
21,9753.36,,
22,10351.81,,
23,9668.01,,
24,9874.39,,
25,9813.10,,
26,9705.53,,
27,8838.81,,
28,10405.54,,
29,10165.66,,
30,10560.23,,
31,9806.57,,
32,9662.45,,
33,9181.37,,
34,9618.80,,
35,10577.51,,
36,9117.68,,
37,9325.31,,
38,9330.85,,
39,8181.50,,
40,10174.20,,
41,10273.32,,
42,9366.41,,
43,10174.20,,
44,,,10273.33
45,7645.84,,
46,,,9877.93
47,,10148.64,
48,,,9765.02
49,8117.04,,
50,8249.66,,
51,8523.53,,
52,10716.58,,
53,7898.92,,
54,,10445.78,
55,11508.26,,
56,9099.79,,
57,,10137.59,
58,,10445.78,
59,,9877.93,
60,8426.20,,
61,9530.16,,
62,8300.52,,
63,7495.39,,
64,8060.91,,
65,8673.09,,
66,8205.45,,
67,8708.27,,
68,10447.84,,
69,8173.10,,
70,6262.35,,
71,8175.24,,
72,8180.77,,
73,7245.96,,
74,6865.54,,
75,8804.84,,
76,8490.46,,
77,9316.64,,
78,8540.44,,
79,9488.15,,
80,6667.58,,
81,7377.75,,
82,6056.64,,
83,12017.39,,
84,8358.96,,
85,8222.52,,
86,8467.63,,
87,8677.51,,
88,8344.35,,
89,6054.15,,
90,9039.99,,
91,8490.46,,
92,9036.85,,
93,9900.49,,
94,7985.64,,
95,6357.05,,
96,6456.60,,
97,7058.43,,
98,9076.71,,
99,6185.76,,
100,8673.09,,
101,6930.78,,
102,7380.62,,
103,6346.84,,
104,7005.73,,
105,6787.17,,
106,5830.50,,
107,7791.45,,
108,8786.78,,
109,6664.95,,
110,8354.01,,
111,8606.45,,
112,6555.04,,
113,9404.53,,
114,8540.44,,
115,9285.99,,
116,8358.96,,
117,9122.92,,
118,8350.57,,
119,9841.48,,
120,6372.06,,
121,6673.03,,
122,8496.26,,
123,8300.52,,
124,7676.24,,
125,9841.48,,
126,8677.51,,
127,9476.14,,
128,8673.09,,
129,6673.03,,
130,7099.28,,
131,11644.19,,
132,8648.51,,
133,10201.14,,
134,7374.42,,
135,9491.38,,
136,7295.78,,
137,9236.55,,
138,7746.83,,
139,10750.75,,
140,7766.53,,
141,5837.49,,
142,7629.29,,
143,8358.96,,
