No.,Rejected,Passed,Passed and Better value
0,8828.11,,
1,5698.12,,
2,7089.35,,
3,8104.04,,
4,,,5122.90
5,6639.91,,
6,6973.02,,
7,7164.16,,
8,,5132.76,
9,,5994.58,
10,5135.81,,
11,5487.10,,
12,,5895.56,
13,,6237.83,
14,4703.70,,
15,,6015.53,
16,5469.49,,
17,,5446.85,
18,,,4303.84
19,4033.20,,
20,5132.16,,
21,,,3873.26
22,,4415.43,
23,3465.42,,
24,4007.14,,
25,3931.01,,
26,,4016.48,
27,3779.72,,
28,3124.18,,
29,,,3559.15
30,,,3130.58
31,,3954.99,
32,,4081.85,
33,,3931.59,
34,2897.80,,
35,3364.43,,
36,,3389.97,
37,,,3064.14
38,,3669.30,
39,2926.70,,
40,3266.23,,
41,3054.71,,
42,3604.55,,
43,,3635.28,
44,,4006.90,
45,,3500.58,
46,3558.73,,
47,,3687.67,
48,3474.31,,
49,3364.42,,
50,,3645.10,
51,4850.18,,
52,4298.75,,
53,3459.39,,
54,3119.16,,
55,3970.75,,
56,3252.38,,
57,,4049.85,
58,,3280.56,
59,3127.39,,
60,3298.76,,
61,,3785.21,
62,,3064.14,
63,,,3061.20
64,,3155.08,
65,3180.16,,
66,4296.98,,
67,4218.20,,
68,,3965.35,
69,,3217.73,
70,,3526.30,
71,2992.87,,
72,,3298.28,
73,2945.48,,
74,,3236.33,
75,2936.66,,
76,,3317.40,
77,,3704.36,
78,4088.48,,
79,,3552.67,
80,,3340.97,
81,3421.00,,
82,,3802.55,
83,,4071.68,
84,,3281.98,
85,,3178.68,
86,3879.37,,
87,,,3049.75
88,2989.83,,
89,2830.39,,
90,2933.87,,
91,2859.26,,
92,3447.04,,
93,3757.86,,
94,3134.85,,
95,3119.45,,
96,,3166.24,
97,,3966.46,
98,,3983.94,
99,2936.12,,
100,2727.69,,
101,3895.38,,
102,,3784.70,
103,2876.95,,
104,,3646.61,
105,,3708.80,
106,3781.76,,
107,4198.65,,
108,,3227.05,
109,3020.37,,
110,,,3044.81
111,,3320.24,
112,2940.86,,
113,,3291.22,
114,4315.34,,
115,3379.70,,
116,,3148.47,
117,3210.56,,
118,,3297.73,
119,2893.48,,
120,,3646.02,
121,,3595.28,
122,4450.39,,
123,,3044.81,
124,,3554.75,
125,3905.94,,
126,,3469.41,
127,,4571.50,
128,3826.67,,
129,3258.60,,
130,3356.26,,
131,3164.96,,
132,,3343.34,
133,3876.74,,
134,5137.45,,
135,,3557.12,
136,,3479.35,
137,,3131.37,
138,,3293.07,
139,3768.22,,
140,,4516.63,
141,3759.29,,
142,,3845.04,
143,4547.13,,
144,,3158.54,
145,,3706.79,
146,,3062.06,
147,3128.58,,
148,3070.79,,
149,5129.09,,
150,3111.75,,
151,4389.57,,
152,,3210.66,
153,3251.80,,
154,4098.25,,
155,,4097.86,
156,3717.22,,
157,3110.91,,
158,,3933.44,
159,3087.09,,
160,3581.90,,
161,2863.62,,
162,,3891.86,
163,3387.69,,
164,3495.20,,
165,,3963.72,
166,,4658.37,
167,,4092.62,
168,3339.69,,
169,,3878.43,
170,,3827.56,
171,3936.77,,
172,2945.97,,
173,,3699.42,
174,,3563.05,
175,3557.04,,
176,,4183.85,
177,,3543.45,
178,3143.49,,
179,,4406.91,
180,3408.19,,
181,4134.98,,
182,,3452.83,
183,3228.93,,
