No.,Rejected,Passed,Passed and Better value
0,,,21582.53
1,17724.75,,
2,14323.75,,
3,17387.89,,
4,,,20599.54
5,11662.89,,
6,17586.71,,
7,12647.31,,
8,17540.11,,
9,14444.39,,
10,,,15659.00
11,,,15114.63
12,12736.78,,
13,11918.94,,
14,,16495.41,
15,,,12923.18
16,,,12871.13
17,12968.06,,
18,,16231.93,
19,12774.70,,
20,14310.51,,
21,9731.02,,
22,9310.77,,
23,10539.28,,
24,9606.57,,
25,9224.76,,
26,10111.79,,
27,9466.52,,
28,9060.97,,
29,10740.79,,
30,9508.04,,
31,13354.49,,
32,10227.33,,
33,9369.93,,
34,8442.15,,
35,9723.65,,
36,10494.65,,
37,9743.76,,
38,8686.70,,
39,8630.70,,
40,7957.35,,
41,9045.95,,
42,8463.92,,
43,10633.77,,
44,9136.01,,
45,10003.78,,
46,9949.87,,
47,9036.92,,
48,9196.78,,
49,,,11996.28
50,10280.92,,
51,,12859.65,
52,,,10784.91
53,,10895.36,
54,8314.05,,
55,10082.49,,
56,,11725.89,
57,,11099.14,
58,9307.63,,
59,,,10354.98
60,10336.31,,
61,,,10212.30
62,8410.96,,
63,7719.31,,
64,8928.02,,
65,8226.90,,
66,8183.43,,
67,9054.66,,
68,8679.62,,
69,8513.96,,
70,8023.40,,
71,8088.02,,
72,7766.01,,
73,8612.38,,
74,8158.24,,
75,9894.84,,
76,9868.51,,
77,9549.05,,
78,8599.64,,
79,11014.16,,
80,6775.72,,
81,8269.32,,
82,8166.45,,
83,7621.16,,
84,8183.43,,
85,9168.85,,
86,9247.64,,
87,8777.18,,
88,9233.25,,
89,7332.04,,
90,8202.07,,
91,6718.30,,
92,13500.21,,
93,8551.20,,
94,10093.85,,
95,8158.24,,
96,6486.09,,
97,8839.00,,
98,8883.62,,
99,9405.23,,
100,8944.44,,
101,12410.60,,
102,8794.48,,
103,9690.39,,
104,7786.18,,
105,8622.28,,
106,9557.02,,
107,8319.27,,
108,7534.32,,
109,8412.46,,
110,11014.16,,
111,8046.88,,
112,7138.82,,
113,8867.54,,
114,8427.66,,
115,8355.71,,
116,8705.89,,
117,8743.76,,
118,7875.33,,
119,12452.61,,
120,9469.34,,
121,11561.63,,
122,8410.96,,
123,8410.96,,
124,10407.57,,
125,9008.94,,
126,9695.33,,
127,8955.26,,
128,8816.38,,
129,8581.71,,
130,11617.26,,
131,7764.68,,
132,8844.32,,
133,11321.65,,
134,10620.80,,
135,,11250.44,
136,9811.53,,
137,,10983.73,
138,8989.63,,
139,10863.18,,
140,,10669.83,
141,,11358.98,
142,10012.63,,
143,,10622.51,
144,11311.58,,
145,8532.62,,
146,10295.15,,
147,9612.57,,
148,,12066.48,
149,9995.54,,
150,11455.19,,
151,12090.70,,
152,8728.94,,
153,9189.99,,
154,9924.83,,
155,10227.43,,
156,,10808.31,
157,10910.96,,
158,10648.98,,
159,10407.79,,
160,11448.18,,
161,,11135.93,
162,9540.33,,
163,8518.21,,
164,10410.79,,
165,10272.94,,
166,8779.62,,
167,10323.12,,
168,10854.67,,
169,9267.85,,
170,10377.07,,
171,9709.35,,
172,9056.21,,
173,,12074.79,
174,9294.58,,
175,11255.84,,
176,10104.11,,
177,,10770.13,
178,9657.07,,
179,8214.07,,
180,11631.22,,
181,8015.12,,
182,9810.75,,
183,9172.46,,
184,9051.87,,
185,9053.77,,
186,10313.32,,
187,11455.19,,
188,12056.65,,
189,,10673.33,
190,10553.04,,
191,7656.94,,
192,9252.77,,
193,12810.91,,
194,,10855.47,
195,,11006.44,
196,10833.23,,
197,8610.37,,
198,8713.70,,
199,10732.04,,
200,,10622.51,
201,11697.63,,
202,9126.94,,
203,,11447.02,
204,8995.76,,
205,11510.11,,
206,5570.23,,
207,8308.59,,
208,9790.92,,
209,9193.37,,
210,6669.34,,
211,9165.22,,
212,9177.88,,
213,9678.99,,
214,10106.04,,
215,10086.41,,
216,8962.22,,
217,8412.02,,
218,8828.80,,
219,11323.84,,
220,8637.29,,
221,8995.76,,
222,9325.19,,
223,6829.88,,
224,6881.72,,
225,7310.66,,
226,9080.36,,
227,9346.22,,
228,9382.48,,
229,9196.44,,
230,10318.40,,
231,8358.86,,
232,9500.96,,
233,9507.17,,
234,8666.89,,
235,9196.44,,
236,8564.00,,
237,8404.04,,
238,9346.22,,
239,10876.31,,
240,9634.20,,
241,7458.67,,
242,7677.57,,
243,7494.54,,
244,5912.39,,
245,7935.94,,
246,12124.97,,
247,8509.46,,
248,9253.78,,
249,6595.64,,
250,9253.78,,
251,5783.17,,
252,6816.49,,
253,8673.35,,
