No.,Rejected,Passed,Passed and Better value
0,,,21582.53
1,,,16296.82
2,17660.48,,
3,,,15683.02
4,12208.18,,
5,16125.58,,
6,,16944.24,
7,16813.33,,
8,14074.77,,
9,,16833.74,
10,,,14268.88
11,,,14141.22
12,,15126.82,
13,,16287.74,
14,12787.84,,
15,,15406.50,
16,,,13265.57
17,,15199.26,
18,13229.10,,
19,11803.73,,
20,14597.59,,
21,,14279.09,
22,,14332.82,
23,14801.47,,
24,13913.67,,
25,13290.62,,
26,,,12303.70
27,11291.48,,
28,,12725.83,
29,,,11720.23
30,13234.54,,
31,14376.15,,
32,,13312.86,
33,9029.66,,
34,10443.15,,
35,,,11588.86
36,10179.05,,
37,12270.67,,
38,8895.61,,
39,10321.92,,
40,9551.05,,
41,,14202.56,
42,11666.56,,
43,13519.69,,
44,,12615.75,
45,,12892.19,
46,,13623.27,
47,12173.58,,
48,10668.63,,
49,12587.84,,
50,13809.13,,
51,16217.46,,
52,,12914.29,
53,11791.92,,
54,11258.46,,
55,11865.03,,
56,15491.78,,
57,12603.67,,
58,10660.08,,
59,11149.81,,
60,15116.87,,
61,10991.58,,
62,8553.94,,
63,14291.47,,
