No.,Rejected,Passed,Passed and Better value
0,,,23154.08
1,,,16352.39
2,,17929.70,
3,,17054.97,
4,17276.64,,
5,,17689.61,
6,,,15729.79
7,,15804.47,
8,15379.85,,
9,15014.32,,
10,,15755.71,
11,,,14167.52
12,12755.80,,
13,,14468.25,
14,15017.56,,
15,15923.49,,
16,,14311.06,
17,11546.75,,
18,,16526.30,
19,13569.38,,
20,12177.41,,
21,12372.91,,
22,,15376.60,
23,12880.28,,
24,,15922.92,
25,12089.88,,
26,11335.96,,
27,,14379.40,
28,,,14003.36
29,,16950.60,
30,,,13084.26
31,,,12809.87
32,,15414.02,
33,11087.65,,
34,,14055.14,
35,11658.17,,
36,,14494.33,
37,,12917.52,
38,12445.24,,
39,13158.80,,
40,,15234.13,
41,,13643.08,
42,14625.25,,
43,,16092.11,
44,,,11318.41
45,11344.37,,
46,12493.82,,
47,11817.57,,
48,11089.79,,
49,,12901.77,
50,11620.92,,
51,,12536.51,
52,11517.43,,
53,,12719.56,
54,11918.01,,
55,,12772.85,
56,11693.84,,
57,11562.45,,
58,14642.11,,
59,,13101.78,
60,13071.21,,
61,12163.70,,
62,,11517.33,
63,,12229.64,
64,,13024.63,
65,10750.03,,
66,,13298.03,
67,13716.12,,
68,10549.34,,
69,,11870.08,
70,14765.22,,
71,14125.81,,
72,,,10764.02
73,10391.82,,
74,11549.60,,
75,12924.01,,
76,12470.21,,
77,10482.26,,
78,9932.59,,
79,10871.56,,
80,11852.07,,
81,9695.73,,
82,11876.65,,
83,12139.41,,
84,,11940.36,
85,12373.38,,
86,11505.88,,
87,11264.84,,
88,10143.50,,
89,11467.20,,
90,10967.04,,
91,,12606.31,
92,11820.21,,
93,10150.42,,
94,10406.07,,
95,14547.64,,
96,10316.26,,
97,,15380.85,
98,12278.63,,
99,,13108.31,
100,,12866.52,
101,,12651.82,
102,,,10598.19
103,12625.52,,
104,12016.90,,
105,11020.14,,
106,,12285.60,
107,12480.58,,
108,,11837.20,
109,10410.22,,
110,10222.66,,
111,,12818.47,
112,11858.99,,
113,10662.57,,
114,12778.33,,
115,11387.66,,
116,10157.34,,
117,10461.96,,
118,14370.94,,
119,,12138.32,
120,,12194.15,
121,,15574.35,
122,10336.81,,
123,,11403.75,
124,,13913.72,
125,,14471.11,
126,11766.26,,
127,,13836.31,
128,,14779.11,
129,9608.39,,
130,,11169.94,
131,13579.68,,
132,,16220.98,
133,11529.95,,
134,11012.00,,
135,,13436.26,
136,,14408.42,
137,11039.98,,
138,11022.45,,
139,10983.84,,
140,12308.31,,
141,12309.53,,
142,,12404.34,
143,16226.28,,
144,,14705.59,
145,9753.54,,
146,9796.24,,
147,,11311.32,
148,,15892.94,
149,10372.52,,
150,,13970.12,
151,11950.56,,
152,,11506.50,
153,10575.83,,
154,11401.76,,
155,12059.46,,
156,10812.09,,
157,12270.90,,
158,11466.35,,
159,11290.29,,
